sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
420,3/3/20,22,"[11.0, 11.0, 9.0, 9.0, 29.0, 29.0, 28.0, 28.0, 25.0, 23.0, 23.0, 22.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 20.0, 19.0, 17.0, 14.0, 13.0, 13.0, 11.0, 9.0, 9.0, 9.0, 7.0]","[0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 3.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0, 1.0]",0.9,17.73333333,16 days
421,3/9/20,34,"[-4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, 30.0, 28.0, 28.0, 28.0, 28.0, 26.0, 20.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 12.0, 7.0, 7.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 6.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 6.0, 6.0]",1.166666667,11.03333333,15 days
422,3/7/20,120,"[9.0, 7.0, 6.0, 6.0, 6.0, 6.0, 5.0, 5.0, 124.0, 123.0, 121.0, 117.0, 113.0, 112.0, 103.0, 101.0, 98.0, 94.0, 93.0, 91.0, 89.0, 85.0, 83.0, 82.0, 82.0, 78.0, 77.0, 76.0, 75.0, 75.0]","[2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 4.0, 4.0, 1.0, 9.0, 2.0, 3.0, 4.0, 1.0, 2.0, 2.0, 4.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.8,71.4,20 days
423,3/4/20,29,"[5.0, 5.0, 3.0, 2.0, 1.0, 29.0, 29.0, 29.0, 28.0, 24.0, 23.0, 23.0, 23.0, 20.0, 19.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 16.0, 13.0, 12.0, 10.0, 9.0, 7.0, 4.0, 2.0, 1.0]","[0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 4.0, 1.0, 0.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 3.0, 1.0, 2.0, 1.0, 2.0, 3.0, 2.0, 1.0, 1.0]",1.133333333,14.7,10 days
424,3/3/20,27,"[-1.0, -4.0, -4.0, -7.0, 20.0, 20.0, 20.0, 18.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 14.0, 14.0, 12.0, 12.0, 10.0, 10.0, 9.0, 9.0, 8.0, 8.0, 7.0, 7.0, 7.0, 0.0, 0.0]","[3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 7.0, 0.0, 1.0]",0.9,10,9 days
425,3/4/20,15,"[12.0, 12.0, 12.0, 12.0, 12.0, 26.0, 26.0, 26.0, 26.0, 25.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 14.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 12.0, 10.0, 9.0, 9.0, 8.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0]",0.633333333,14.8,10 days
426,3/7/20,67,"[26.0, 21.0, 20.0, 18.0, 9.0, 9.0, 8.0, 8.0, 73.0, 73.0, 72.0, 67.0, 67.0, 67.0, 65.0, 63.0, 59.0, 57.0, 55.0, 55.0, 54.0, 52.0, 45.0, 45.0, 39.0, 35.0, 33.0, 29.0, 23.0, 16.0]","[5.0, 1.0, 2.0, 9.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 5.0, 0.0, 0.0, 2.0, 2.0, 4.0, 2.0, 2.0, 0.0, 1.0, 2.0, 7.0, 0.0, 6.0, 4.0, 2.0, 4.0, 6.0, 7.0, 2.0]",2.633333333,42.1,13 days
427,3/10/20,87,"[45.0, 41.0, 39.0, 37.0, 33.0, 31.0, 28.0, 23.0, 21.0, 18.0, 16.0, 97.0, 97.0, 95.0, 88.0, 85.0, 81.0, 75.0, 73.0, 64.0, 61.0, 55.0, 48.0, 42.0, 37.0, 29.0, 25.0, 24.0, 24.0, 12.0]","[4.0, 2.0, 2.0, 4.0, 2.0, 3.0, 5.0, 2.0, 3.0, 2.0, 6.0, 0.0, 2.0, 7.0, 3.0, 4.0, 6.0, 2.0, 9.0, 3.0, 6.0, 7.0, 6.0, 5.0, 8.0, 4.0, 1.0, 0.0, 12.0, 3.0]",4.1,48.13333333,16 days
428,3/3/20,52,"[24.0, 22.0, 17.0, 13.0, 64.0, 63.0, 63.0, 62.0, 59.0, 53.0, 53.0, 53.0, 53.0, 52.0, 49.0, 49.0, 48.0, 47.0, 45.0, 44.0, 42.0, 41.0, 39.0, 35.0, 33.0, 33.0, 30.0, 30.0, 29.0, 27.0]","[2.0, 5.0, 4.0, 1.0, 1.0, 0.0, 1.0, 3.0, 6.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 4.0, 2.0, 0.0, 3.0, 0.0, 1.0, 2.0, 11.0]",2,42.4,9 days
429,2/26/20,40,"[36.0, 35.0, 35.0, 33.0, 31.0, 30.0, 29.0, 28.0, 27.0, 27.0, 26.0, 25.0, 23.0, 21.0, 19.0, 19.0, 17.0, 16.0, 16.0, 15.0, 13.0, 12.0, 10.0, 8.0, 6.0, 6.0, 3.0, 2.0, 2.0, 2.0]","[1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0]",1.133333333,19.06666667,3 days
430,2/29/20,27,"[6.0, 33.0, 31.0, 31.0, 29.0, 28.0, 26.0, 26.0, 26.0, 26.0, 25.0, 24.0, 21.0, 19.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 15.0, 15.0, 14.0, 14.0, 14.0]","[0.0, 2.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.633333333,20.56666667,13 days
431,3/12/20,94,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -5.0, -8.0, -13.0, -20.0, -25.0, -33.0, -40.0, 47.0, 38.0, 30.0, 25.0, 19.0, 10.0, 3.0, -2.0, -6.0, -10.0, -16.0, -18.0, -21.0, -25.0, -36.0, -42.0, -46.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 5.0, 7.0, 5.0, 8.0, 7.0, 7.0, 9.0, 8.0, 5.0, 6.0, 9.0, 7.0, 5.0, 4.0, 4.0, 6.0, 2.0, 3.0, 4.0, 11.0, 6.0, 4.0, 6.0]",4.766666667,-7.066666667,15 days
432,3/2/20,55,"[-17.0, -17.0, -17.0, 38.0, 38.0, 38.0, 38.0, 38.0, 37.0, 35.0, 32.0, 31.0, 28.0, 28.0, 26.0, 19.0, 16.0, 15.0, 12.0, 6.0, 4.0, 2.0, 0.0, 0.0, -2.0, -2.0, -7.0, -9.0, -10.0, -14.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 1.0, 3.0, 0.0, 2.0, 7.0, 3.0, 1.0, 3.0, 6.0, 2.0, 2.0, 2.0, 0.0, 2.0, 0.0, 5.0, 2.0, 1.0, 4.0, 3.0]",1.833333333,12.86666667,15 days
433,2/29/20,44,"[1.0, 45.0, 45.0, 40.0, 34.0, 28.0, 24.0, 20.0, 11.0, 7.0, 4.0, 0.0, -4.0, -9.0, -12.0, -13.0, -15.0, -16.0, -17.0, -20.0, -22.0, -24.0, -26.0, -33.0, -34.0, -38.0, -41.0, -44.0, -55.0, -58.0]","[0.0, 0.0, 5.0, 6.0, 6.0, 4.0, 4.0, 9.0, 4.0, 3.0, 4.0, 4.0, 5.0, 3.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0, 2.0, 2.0, 7.0, 1.0, 4.0, 3.0, 3.0, 11.0, 3.0, 3.0]",3.533333333,-7.4,6 days
434,2/28/20,21,"[21.0, 21.0, 21.0, 20.0, 20.0, 19.0, 19.0, 18.0, 18.0, 15.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 12.0, 12.0, 11.0, 10.0, 10.0, 9.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0]",0.6,13.16666667,9 days
435,2/28/20,29,"[42.0, 42.0, 42.0, 42.0, 41.0, 41.0, 41.0, 39.0, 37.0, 36.0, 35.0, 33.0, 33.0, 31.0, 31.0, 31.0, 31.0, 28.0, 23.0, 20.0, 18.0, 14.0, 9.0, 7.0, 2.0, -2.0, -2.0, -3.0, -6.0, -9.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 2.0, 4.0, 5.0, 2.0, 5.0, 4.0, 0.0, 1.0, 3.0, 3.0, 0.0]",1.7,24.23333333,8 days
436,3/7/20,72,"[-1.0, -3.0, -3.0, -6.0, -6.0, -8.0, -8.0, -8.0, 63.0, 61.0, 57.0, 57.0, 57.0, 57.0, 54.0, 53.0, 50.0, 50.0, 49.0, 48.0, 47.0, 46.0, 45.0, 41.0, 37.0, 36.0, 36.0, 35.0, 32.0, 27.0]","[2.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 4.0, 0.0, 0.0, 0.0, 3.0, 1.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 1.0, 0.0, 1.0, 3.0, 5.0, 3.0]",1.566666667,33.16666667,13 days
437,3/4/20,23,"[11.0, 4.0, 4.0, 4.0, 4.0, 27.0, 27.0, 27.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 25.0, 22.0, 19.0, 17.0, 15.0, 13.0, 10.0, 10.0, 8.0, 8.0, 7.0, 2.0, -2.0, -6.0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 0.0, 2.0, 0.0, 1.0, 5.0, 4.0, 4.0, 0.0]",1.333333333,15.46666667,7 days
438,3/7/20,14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 14.0, 13.0, 10.0, 9.0, 9.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 2.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -2.0, -4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0]",0.633333333,2.833333333,13 days
439,3/2/20,28,"[-3.0, -4.0, -5.0, 22.0, 22.0, 22.0, 22.0, 22.0, 20.0, 20.0, 20.0, 19.0, 18.0, 17.0, 16.0, 15.0, 13.0, 12.0, 12.0, 12.0, 11.0, 11.0, 11.0, 9.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0]","[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",0.666666667,12.53333333,8 days
440,3/1/20,53,"[-3.0, -3.0, 50.0, 48.0, 41.0, 40.0, 40.0, 39.0, 36.0, 32.0, 30.0, 29.0, 27.0, 26.0, 25.0, 24.0, 24.0, 21.0, 18.0, 18.0, 16.0, 16.0, 16.0, 15.0, 14.0, 14.0, 12.0, 12.0, 7.0, 5.0]","[0.0, 0.0, 2.0, 7.0, 1.0, 0.0, 1.0, 3.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 5.0, 2.0, 2.0]",1.566666667,22.96666667,14 days
441,3/5/20,71,"[26.0, 24.0, 21.0, 20.0, 18.0, 16.0, 86.0, 86.0, 85.0, 84.0, 83.0, 83.0, 80.0, 76.0, 74.0, 73.0, 72.0, 70.0, 67.0, 64.0, 61.0, 59.0, 59.0, 55.0, 55.0, 53.0, 52.0, 49.0, 49.0, 47.0]","[2.0, 3.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, 4.0, 2.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 2.0, 0.0, 4.0, 0.0, 2.0, 1.0, 3.0, 0.0, 2.0, 5.0]",1.833333333,58.23333333,11 days
442,3/6/20,31,"[5.0, 5.0, 4.0, 3.0, 3.0, -1.0, -2.0, 29.0, 28.0, 25.0, 24.0, 21.0, 19.0, 16.0, 15.0, 11.0, 10.0, 10.0, 10.0, 9.0, -7.0, -7.0, -8.0, -11.0, -12.0, -12.0, -12.0, -13.0, -13.0, -17.0]","[0.0, 1.0, 1.0, 0.0, 4.0, 1.0, 0.0, 1.0, 3.0, 1.0, 3.0, 2.0, 3.0, 1.0, 4.0, 1.0, 0.0, 0.0, 1.0, 16.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 4.0, 2.0]",1.833333333,4.4,12 days
443,3/1/20,81,"[0.0, 0.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 80.0, 80.0, 79.0, 79.0, 79.0, 79.0, 78.0, 73.0, 66.0, 61.0, 60.0, 54.0, 43.0, 32.0, 27.0, 26.0, 26.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 5.0, 7.0, 5.0, 1.0, 6.0, 11.0, 11.0, 5.0, 1.0, 0.0, 0.0]",1.833333333,63.76666667,21 days
444,2/21/20,13,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 12.0, 9.0, 9.0, 6.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, -2.0, -4.0, -6.0, -6.0, -8.0, -10.0, -10.0, -10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 3.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0]",0.866666667,5.066666667,5 days
445,2/29/20,30,"[3.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 24.0, 20.0, 18.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 16.0, 14.0, 12.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.833333333,18.43333333,6 days
446,3/4/20,18,"[12.0, 7.0, 5.0, 3.0, 3.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 19.0, 17.0, 17.0, 17.0, 14.0, 14.0, 14.0, 14.0, 12.0, 12.0, 7.0]","[5.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 0.0, 5.0, 0.0]",0.766666667,16.03333333,7 days
447,3/2/20,9,"[0.0, 0.0, 0.0, 9.0, 9.0, 8.0, 8.0, 6.0, 5.0, 4.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, -6.0, -7.0, -7.0, -8.0, -10.0, -10.0, -11.0, -14.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 4.0]",0.9,-0.033333333,15 days
448,3/7/20,23,"[0.0, 0.0, 0.0, -2.0, -3.0, -3.0, -3.0, -3.0, 19.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 16.0, 16.0, 16.0, 15.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 11.0, 9.0, 9.0, 6.0, 6.0]","[0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 3.0, 0.0, 0.0]",0.566666667,9.7,13 days
449,3/6/20,123,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 123.0, 115.0, 109.0, 107.0, 104.0, 101.0, 91.0, 87.0, 84.0, 80.0, 77.0, 76.0, 73.0, 71.0, 69.0, 66.0, 56.0, 55.0, 54.0, 52.0, 49.0, 31.0, 26.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 6.0, 2.0, 3.0, 3.0, 10.0, 4.0, 3.0, 4.0, 3.0, 1.0, 3.0, 2.0, 2.0, 3.0, 10.0, 1.0, 1.0, 2.0, 3.0, 18.0, 5.0, 1.0]",3.366666667,59.23333333,11 days
450,3/7/20,99,"[17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 116.0, 114.0, 113.0, 111.0, 111.0, 110.0, 107.0, 107.0, 107.0, 107.0, 104.0, 103.0, 101.0, 95.0, 93.0, 90.0, 90.0, 90.0, 90.0, 87.0, 87.0, 87.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 6.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0]",1.033333333,78.53333333,12 days
451,2/27/20,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -2.0, -6.0, -12.0, -13.0, -17.0, -22.0, -23.0, -29.0, -32.0, -34.0, -37.0, -41.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 4.0, 6.0, 1.0, 4.0, 5.0, 1.0, 6.0, 3.0, 2.0, 3.0, 4.0, 2.0]",1.433333333,-9,11 days
452,2/28/20,19,"[19.0, 19.0, 15.0, 13.0, 12.0, 11.0, 9.0, 0.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -8.0, -10.0, -10.0, -11.0]","[0.0, 4.0, 2.0, 1.0, 1.0, 2.0, 9.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0]",1.033333333,-1.633333333,11 days
453,2/19/20,75,"[69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 41.0, 13.0, 9.0, -5.0, -13.0, -15.0, -15.0, -15.0, -21.0, -37.0, -41.0, -43.0, -45.0, -45.0, -45.0, -45.0, -45.0, -45.0, -45.0, -45.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 28.0, 4.0, 14.0, 8.0, 2.0, 0.0, 0.0, 6.0, 16.0, 4.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.8,6.266666667,10 days
454,3/13/20,38,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -2.0, -2.0, -2.0, -2.0, -2.0, 26.0, 16.0, 7.0, 4.0, 0.0, -3.0, -4.0, -4.0, -5.0, -10.0, -15.0, -19.0, -22.0, -29.0, -33.0, -40.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 9.0, 3.0, 4.0, 3.0, 1.0, 0.0, 1.0, 5.0, 5.0, 4.0, 3.0, 7.0, 4.0, 7.0, 5.0]",2.733333333,-5,19 days
455,3/10/20,33,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 32.0, 28.0, 24.0, 22.0, 13.0, 6.0, 4.0, 0.0, -5.0, -7.0, -7.0, -10.0, -12.0, -15.0, -17.0, -19.0, -21.0, -24.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 4.0, 2.0, 9.0, 7.0, 2.0, 4.0, 5.0, 2.0, 0.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 1.0]",1.933333333,0.833333333,16 days
456,2/17/20,24,"[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 19.0, 15.0, 13.0, 11.0, 7.0, 4.0, 0.0, -2.0, -2.0, -4.0, -8.0, -14.0, -19.0, -21.0, -22.0, -27.0, -32.0, -33.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 2.0, 2.0, 4.0, 3.0, 4.0, 2.0, 0.0, 2.0, 4.0, 6.0, 5.0, 2.0, 1.0, 5.0, 5.0, 1.0, 3.0]",2.033333333,6.166666667,5 days
457,3/11/20,25,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 28.0, 24.0, 23.0, 22.0, 21.0, 20.0, 18.0, 17.0, 14.0, 12.0, 9.0, 9.0, 8.0, 7.0, 7.0, 6.0, 1.0, -2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 5.0, 3.0, 2.0]",1.066666667,9.333333333,17 days
458,2/24/20,11,"[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 10.0, 5.0, 1.0, -1.0, -2.0, -2.0, -3.0, -3.0, -6.0, -6.0, -6.0, -8.0, -11.0, -14.0, -19.0, -23.0, -23.0, -24.0, -24.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 4.0, 2.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 3.0, 3.0, 5.0, 4.0, 0.0, 1.0, 0.0, 1.0]",1.2,-1.266666667,8 days
459,2/17/20,148,"[149.0, 149.0, 149.0, 149.0, 143.0, 126.0, 118.0, 100.0, 92.0, 76.0, 58.0, 30.0, 30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]","[0.0, 0.0, 0.0, 6.0, 17.0, 8.0, 18.0, 8.0, 16.0, 18.0, 28.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,62.06666667,5 days
460,2/26/20,10,"[11.0, 11.0, 11.0, 5.0, 4.0, 3.0, 0.0, 0.0, -2.0, -2.0, -3.0, -3.0, -4.0, -6.0, -8.0, -8.0, -8.0, -8.0, -8.0, -8.0, -11.0, -12.0, -14.0, -15.0, -18.0, -19.0, -29.0, -32.0, -37.0, -38.0]","[0.0, 0.0, 6.0, 1.0, 1.0, 3.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 1.0, 3.0, 1.0, 10.0, 3.0, 5.0, 1.0, 3.0]",1.733333333,-8.266666667,17 days
461,3/9/20,71,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 67.0, 64.0, 60.0, 56.0, 53.0, 52.0, 49.0, 45.0, 45.0, 45.0, 45.0, 43.0, 40.0, 38.0, 37.0, 33.0, 31.0, 31.0, 30.0, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 4.0, 4.0, 3.0, 1.0, 3.0, 4.0, 0.0, 0.0, 0.0, 2.0, 3.0, 2.0, 1.0, 4.0, 2.0, 0.0, 1.0, 2.0, 3.0]",1.5,29.4,15 days
