sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
304,4/7/20,197,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 199.0, 191.0, 187.0, 176.0, 164.0, 148.0, 140.0, 132.0, 127.0, 106.0, 89.0, 77.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 4.0, 11.0, 12.0, 16.0, 8.0, 8.0, 5.0, 21.0, 17.0, 12.0]",4.032258065,123.96875,9 days,9
305,4/2/20,100,"[0.0, -2.0, -6.0, -8.0, 92.0, 92.0, 90.0, 78.0, 76.0, 73.0, 69.0, 58.0, 56.0, 50.0, 38.0, 34.0, 28.0, 26.0, 20.0, 8.0, 2.0, -1.0, -2.0, -9.0, -9.0, -18.0, -20.0, -27.0, -29.0, -34.0, -34.0, -36.0]","[2.0, 4.0, 2.0, 0.0, 0.0, 2.0, 12.0, 2.0, 3.0, 4.0, 11.0, 2.0, 6.0, 12.0, 4.0, 6.0, 2.0, 6.0, 12.0, 6.0, 3.0, 1.0, 7.0, 0.0, 9.0, 2.0, 7.0, 2.0, 5.0, 0.0, 2.0]",4.387096774,20.46875,15 days,15
306,4/6/20,58,"[38.0, 36.0, 34.0, 31.0, 28.0, 24.0, 23.0, 21.0, 78.0, 73.0, 71.0, 70.0, 67.0, 64.0, 63.0, 61.0, 58.0, 57.0, 57.0, 55.0, 54.0, 52.0, 50.0, 49.0, 48.0, 45.0, 45.0, 42.0, 38.0, 36.0, 33.0, 29.0]","[2.0, 2.0, 3.0, 3.0, 4.0, 1.0, 2.0, 1.0, 5.0, 2.0, 1.0, 3.0, 3.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 4.0, 2.0, 3.0, 4.0]",2.161290323,47.8125,8 days,8
307,4/3/20,76,"[31.0, 22.0, 20.0, 20.0, 18.0, 89.0, 88.0, 88.0, 87.0, 83.0, 81.0, 80.0, 75.0, 75.0, 70.0, 68.0, 63.0, 61.0, 59.0, 57.0, 53.0, 51.0, 50.0, 48.0, 46.0, 43.0, 41.0, 39.0, 35.0, 31.0, 29.0, 29.0]","[9.0, 2.0, 0.0, 2.0, 5.0, 1.0, 0.0, 1.0, 4.0, 2.0, 1.0, 5.0, 0.0, 5.0, 2.0, 5.0, 2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 4.0, 2.0, 0.0]",2.516129032,54.0625,5 days,5
308,4/15/20,56,"[14.0, 13.0, 10.0, 8.0, 7.0, 5.0, 1.0, -3.0, -5.0, -9.0, -11.0, -12.0, -13.0, -14.0, -15.0, -19.0, -19.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 34.0, 30.0, 29.0, 29.0, 28.0]","[1.0, 3.0, 2.0, 1.0, 2.0, 4.0, 4.0, 2.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 1.0, 0.0, 1.0]",1.35483871,14.3125,17 days,17
309,4/3/20,29,"[0.0, -1.0, -1.0, -2.0, -4.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 23.0, 22.0, 19.0, 15.0, 12.0, 0.0, -5.0, -6.0, -9.0, -16.0, -18.0, -18.0, -19.0, -19.0, -20.0, -20.0, -22.0, -24.0, -28.0]","[1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 4.0, 3.0, 12.0, 5.0, 1.0, 3.0, 7.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 4.0]",1.838709677,1.59375,7 days,7
310,4/3/20,33,"[0, 0.0, 0.0, 0.0, 0.0, 33.0, 27.0, 20.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 12.0, 11.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0]",0.709677419,15.59375,4 days,4
311,4/3/20,33,"[0, 0.0, 0.0, 0.0, 0.0, 33.0, 27.0, 20.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 12.0, 11.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0]",0.709677419,15.59375,4 days,4
312,3/30/20,84,"[0.0, 84.0, 84.0, 84.0, 84.0, 82.0, 82.0, 79.0, 77.0, 75.0, 74.0, 73.0, 71.0, 71.0, 71.0, 70.0, 70.0, 69.0, 68.0, 66.0, 66.0, 66.0, 65.0, 65.0, 64.0, 63.0, 63.0, 63.0, 63.0, 63.0, 61.0, 58.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 2.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0]",0.838709677,68.5625,6 days,6
313,3/31/20,78,"[28.0, 27.0, 105.0, 105.0, 105.0, 103.0, 102.0, 102.0, 101.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 86.0, 86.0, 86.0, 86.0, 86.0, 86.0, 84.0, 84.0, 82.0, 81.0, 80.0, 80.0]","[1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 0.0]",0.838709677,86.375,4 days,4
314,3/30/20,41,"[0.0, 35.0, 35.0, 34.0, 30.0, 30.0, 29.0, 29.0, 29.0, 28.0, 28.0, 26.0, 22.0, 21.0, 21.0, 21.0, 20.0, 18.0, 16.0, 15.0, 12.0, 12.0, 11.0, 10.0, 10.0, 8.0, 2.0, 0.0, -2.0, -2.0, -8.0, -9.0]","[6.0, 0.0, 1.0, 4.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 4.0, 1.0, 0.0, 0.0, 1.0, 2.0, 2.0, 1.0, 3.0, 0.0, 1.0, 1.0, 0.0, 2.0, 6.0, 2.0, 2.0, 0.0, 6.0, 1.0]",1.612903226,16.59375,7 days,7
315,4/6/20,79,"[0.0, -2.0, -2.0, -2.0, -4.0, -4.0, -4.0, -4.0, 75.0, 75.0, 73.0, 71.0, 71.0, 70.0, 65.0, 65.0, 61.0, 61.0, 61.0, 61.0, 57.0, 55.0, 53.0, 47.0, 45.0, 43.0, 43.0, 41.0, 41.0, 41.0, 41.0, 39.0]","[2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 5.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0, 6.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0]",1.290322581,41.65625,8 days,8
316,4/6/20,79,"[0.0, -2.0, -2.0, -2.0, -4.0, -4.0, -4.0, -4.0, 75.0, 75.0, 73.0, 71.0, 71.0, 70.0, 65.0, 65.0, 61.0, 61.0, 61.0, 61.0, 57.0, 55.0, 53.0, 47.0, 45.0, 43.0, 43.0, 41.0, 41.0, 41.0, 41.0, 39.0]","[2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 5.0, 0.0, 4.0, 0.0, 0.0, 0.0, 4.0, 2.0, 2.0, 6.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0]",1.290322581,41.65625,8 days,8
317,4/9/20,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -14.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0, -30.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.032258065,-19.1875,11 days,11
318,4/3/20,40,"[5, 0.0, -3.0, -4.0, -4.0, 25.0, 8.0, 5.0, 5.0, 3.0, 1.0, 0.0, -1.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -4.0, -4.0, -5.0, -5.0, -9.0, -10.0, -13.0, -14.0, -21.0, -25.0, -26.0, -26.0, -28.0]","[5.0, 3.0, 1.0, 0.0, 11.0, 17.0, 3.0, 0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 4.0, 1.0, 3.0, 1.0, 7.0, 4.0, 1.0, 0.0, 2.0]",2.35483871,-5.1875,4 days,4
319,3/30/20,48,"[20.0, 60.0, 52.0, 44.0, 31.0, 29.0, 28.0, 27.0, 25.0, 20.0, 16.0, 13.0, 5.0, -4.0, -14.0, -16.0, -19.0, -20.0, -21.0, -21.0, -21.0, -21.0, -22.0, -23.0, -25.0, -27.0, -29.0, -29.0, -30.0, -32.0, -33.0, -35.0]","[8.0, 8.0, 8.0, 13.0, 2.0, 1.0, 1.0, 2.0, 5.0, 4.0, 3.0, 8.0, 9.0, 10.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0]",3.322580645,-2.25,10 days,10
320,4/4/20,215,"[12.0, 7.0, 1.0, -11.0, -15.0, -31.0, 165.0, 158.0, 153.0, 150.0, 149.0, 149.0, 149.0, 148.0, 148.0, 146.0, 131.0, 117.0, 109.0, 109.0, 109.0, 106.0, 106.0, 105.0, 105.0, 105.0, 104.0, 104.0, 104.0, 104.0, 104.0, 104.0]","[5.0, 6.0, 12.0, 4.0, 16.0, 19.0, 7.0, 5.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 15.0, 14.0, 8.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.967741935,100.125,9 days,9
321,4/12/20,23,"[15, 15.0, 15.0, 15.0, 15.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 26.0, 26.0, 26.0, 26.0, 23.0, 23.0, 23.0, 23.0, 23.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 19.0]","[0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",0.612903226,16.28125,13 days,13
322,3/31/20,26,"[9.0, 9.0, 34.0, 34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 32.0, 30.0, 30.0, 30.0, 29.0, 25.0, 24.0, 24.0, 24.0, 19.0, 19.0, 19.0, 14.0, 14.0, 14.0, 14.0, 12.0, 12.0, 11.0, 5.0, 4.0, 4.0, 3.0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 4.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 6.0, 1.0, 0.0, 1.0]",1.032258065,20.71875,5 days,5
323,4/4/20,107,"[94.0, 93.0, 87.0, 79.0, 64.0, 62.0, 161.0, 151.0, 146.0, 144.0, 142.0, 139.0, 131.0, 111.0, 104.0, 94.0, 85.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]","[1.0, 6.0, 8.0, 15.0, 2.0, 8.0, 10.0, 5.0, 2.0, 2.0, 3.0, 8.0, 20.0, 7.0, 10.0, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.774193548,98.34375,6 days,6
324,4/8/20,127,"[38, 37.0, 30.0, 26.0, 8.0, 4.0, 4.0, 1.0, 1.0, 1.0, 126.0, 124.0, 121.0, 118.0, 114.0, 112.0, 111.0, 109.0, 105.0, 96.0, 90.0, 89.0, 84.0, 82.0, 79.0, 77.0, 69.0, 68.0, 66.0, 65.0, 65.0, 63.0]","[1.0, 7.0, 4.0, 18.0, 4.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0, 1.0, 2.0, 4.0, 9.0, 6.0, 1.0, 5.0, 2.0, 3.0, 2.0, 8.0, 1.0, 2.0, 1.0, 0.0, 2.0]",3.290322581,68.21875,9 days,9
325,4/9/20,219,"[-2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, 213.0, 189.0, 180.0, 170.0, 160.0, 154.0, 150.0, 147.0, 147.0, 147.0, 147.0, 147.0, 147.0, 147.0, 147.0, 147.0, 147.0, 147.0, 145.0, 134.0, 125.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 24.0, 9.0, 10.0, 10.0, 6.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 9.0]",2.967741935,100.46875,18 days,18
326,4/18/20,28,"[25.0, 22.0]","[0.0, 3.0]",1.5,23.5,17 days,17
327,4/18/20,28,"[25.0, 22.0]","[0.0, 3.0]",1.5,23.5,17 days,17
328,4/18/20,46,"[28.0, 28.0, 24.0, 24.0, 22.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 16.0, 10.0, 10.0, 10.0, 7.0, 5.0, 5.0, 3.0, 3.0, 49.0, 49.0, 49.0, 47.0, 47.0, 47.0, 47.0, 45.0, 45.0, 45.0, 45.0, 43.0]","[0.0, 4.0, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 6.0, 0.0, 0.0, 3.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0]",1,26.78125,20 days,20
329,4/1/20,176,"[5.0, 5.0, 3.0, 167.0, 161.0, 143.0, 135.0, 135.0, 135.0, 135.0, 131.0, 131.0, 130.0, 128.0, 115.0, 102.0, 94.0, 78.0, 75.0, 73.0, 73.0, 70.0, 67.0, 67.0, 67.0, 66.0, 66.0, 62.0, 54.0, 52.0, 47.0, 35.0]","[0.0, 2.0, 12.0, 6.0, 18.0, 8.0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.0, 2.0, 13.0, 13.0, 8.0, 16.0, 3.0, 2.0, 0.0, 3.0, 3.0, 0.0, 0.0, 1.0, 0.0, 4.0, 8.0, 2.0, 5.0, 12.0]",4.709677419,87.71875,7 days,7
330,4/15/20,111,"[28.0, 20.0, -1.0, -6.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -9.0, -11.0, -14.0, 90.0, 77.0, 74.0, 74.0, 68.0, 58.0, 46.0, 43.0, 38.0, 35.0, 35.0, 33.0, 30.0, 28.0, 21.0]","[8.0, 21.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 7.0, 13.0, 3.0, 0.0, 6.0, 10.0, 12.0, 3.0, 5.0, 3.0, 0.0, 2.0, 3.0, 2.0, 7.0]",3.806451613,21.46875,17 days,17
331,4/15/20,111,"[28.0, 20.0, -1.0, -6.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -9.0, -11.0, -14.0, 90.0, 77.0, 74.0, 74.0, 68.0, 58.0, 46.0, 43.0, 38.0, 35.0, 35.0, 33.0, 30.0, 28.0, 21.0]","[8.0, 21.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 7.0, 13.0, 3.0, 0.0, 6.0, 10.0, 12.0, 3.0, 5.0, 3.0, 0.0, 2.0, 3.0, 2.0, 7.0]",3.806451613,21.46875,17 days,17
332,4/8/20,80,"[0, 0.0, -1.0, -1.0, -1.0, -3.0, -3.0, -3.0, -3.0, -3.0, 75.0, 71.0, 67.0, 67.0, 65.0, 62.0, 61.0, 60.0, 58.0, 57.0, 50.0, 47.0, 46.0, 40.0, 39.0, 39.0, 38.0, 34.0, 31.0, 31.0, 26.0, 25.0]","[0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 4.0, 0.0, 2.0, 3.0, 1.0, 1.0, 2.0, 1.0, 7.0, 3.0, 1.0, 6.0, 1.0, 0.0, 1.0, 4.0, 3.0, 0.0, 5.0, 1.0]",1.774193548,33.46875,9 days,9
333,4/11/20,195,"[-2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -4.0, -4.0, -4.0, -4.0, -4.0, 180.0, 176.0, 173.0, 168.0, 166.0, 164.0, 162.0, 162.0, 162.0, 161.0, 156.0, 154.0, 154.0, 151.0, 147.0, 143.0, 136.0, 134.0, 131.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0, 4.0, 3.0, 5.0, 2.0, 2.0, 2.0, 0.0, 0.0, 1.0, 5.0, 2.0, 0.0, 3.0, 4.0, 4.0, 7.0, 2.0, 3.0]",2,91.8125,14 days,14
334,3/30/20,58,"[-5.0, 53.0, 50.0, 45.0, 36.0, 34.0, 30.0, 20.0, 18.0, 14.0, 12.0, 8.0, 6.0, 2.0, -2.0, -7.0, -14.0, -18.0, -21.0, -23.0, -25.0, -25.0, -25.0, -26.0, -26.0, -26.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0]","[0.0, 3.0, 5.0, 9.0, 2.0, 4.0, 10.0, 2.0, 4.0, 2.0, 4.0, 2.0, 4.0, 4.0, 5.0, 7.0, 4.0, 3.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.580645161,-2.40625,15 days,15
335,4/7/20,65,"[18.0, 18.0, 16.0, 14.0, 13.0, 13.0, 12.0, 12.0, 10.0, 75.0, 75.0, 74.0, 74.0, 74.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 72.0, 72.0, 71.0, 71.0, 69.0, 65.0, 64.0, 63.0, 63.0, 63.0, 63.0]","[0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0.64516129,54.53125,12 days,12
336,4/9/20,54,"[26.0, 26.0, 25.0, 24.0, 21.0]","[2.0, 0.0, 1.0, 1.0, 3.0]",1.4,24.4,5 days,5
337,4/1/20,85,"[30.0, 28.0, 27.0, 111.0, 110.0, 99.0, 99.0, 95.0, 93.0, 92.0, 86.0, 82.0, 81.0, 79.0, 74.0, 70.0, 69.0, 67.0, 64.0, 62.0, 58.0, 56.0, 55.0, 55.0, 53.0, 49.0, 46.0, 43.0, 42.0, 38.0, 36.0, 32.0]","[2.0, 1.0, 1.0, 1.0, 11.0, 0.0, 4.0, 2.0, 1.0, 6.0, 4.0, 1.0, 2.0, 5.0, 4.0, 1.0, 2.0, 3.0, 2.0, 4.0, 2.0, 1.0, 0.0, 2.0, 4.0, 3.0, 3.0, 1.0, 4.0, 2.0, 4.0]",2.677419355,65.03125,6 days,6
338,4/4/20,63,"[23, 21.0, 21.0, 20.0, 17.0, 17.0, 78.0, 75.0, 75.0, 75.0, 75.0, 74.0, 73.0, 71.0, 71.0, 70.0, 68.0, 68.0, 68.0, 68.0, 65.0, 65.0, 65.0, 63.0, 60.0, 59.0, 55.0, 54.0, 54.0, 54.0, 54.0, 50.0]","[2.0, 0.0, 1.0, 3.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0, 3.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1.161290323,57.0625,5 days,5
339,4/18/20,2,"[-1.0, -3.0, -3.0]","[2.0, 2.0, 0.0]",1.333333333,-2.333333333,16 days,16
340,3/31/20,88,"[2.0, 2.0, 88.0, 81.0, 80.0, 80.0, 80.0, 78.0, 74.0, 68.0, 65.0, 65.0, 65.0, 65.0, 62.0, 60.0, 59.0, 59.0, 59.0, 59.0, 58.0, 57.0, 48.0, 45.0, 44.0, 42.0, 36.0, 31.0, 25.0, 21.0, 19.0, 19.0]","[0.0, 2.0, 7.0, 1.0, 0.0, 0.0, 2.0, 4.0, 6.0, 3.0, 0.0, 0.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 9.0, 3.0, 1.0, 2.0, 6.0, 5.0, 6.0, 4.0, 2.0, 0.0]",2.290322581,53,6 days,6
341,4/12/20,118,"[71.0, 65.0, 61.0, 59.0, 59.0]","[5.0, 6.0, 4.0, 2.0, 0.0]",3.4,63,8 days,8
342,4/12/20,118,"[71.0, 65.0, 61.0, 59.0, 59.0]","[5.0, 6.0, 4.0, 2.0, 0.0]",3.4,63,8 days,8
343,4/19/20,104,"[90.0, 89.0, 88.0]","[0.0, 1.0, 1.0]",0.666666667,89,17 days,17
344,4/19/20,104,"[90.0, 89.0, 88.0]","[0.0, 1.0, 1.0]",0.666666667,89,17 days,17
345,4/6/20,66,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.0, 65.0, 65.0, 64.0, 63.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 57.0, 55.0, 51.0, 49.0, 48.0, 48.0, 48.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 2.0, 1.0, 0.0, 0.0]",0.580645161,42.96875,7 days,7
346,3/30/20,79,"[0.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 75.0, 69.0, 63.0, 59.0, 49.0, 45.0, 32.0, 20.0, 8.0, -12.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 6.0, 6.0, 4.0, 10.0, 4.0, 13.0, 12.0, 12.0, 20.0]",2.935483871,64.59375,5 days,5
347,3/30/20,79,"[0.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 79.0, 75.0, 69.0, 63.0, 59.0, 49.0, 45.0, 32.0, 20.0, 8.0, -12.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 6.0, 6.0, 4.0, 10.0, 4.0, 13.0, 12.0, 12.0, 20.0]",2.935483871,64.59375,5 days,5
348,4/9/20,40,"[0.0, 0.0, 0.0, -3.0, -6.0, -14.0, -16.0, -16.0, -16.0, -18.0, -19.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 11.0, 3.0, 1.0, -14.0, -14.0, -15.0, -19.0]","[0.0, 0.0, 3.0, 3.0, 8.0, 2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 8.0, 2.0, 15.0, 0.0, 1.0, 4.0]",1.903225806,3.9375,15 days,15
349,4/9/20,40,"[0.0, 0.0, 0.0, -3.0, -6.0, -14.0, -16.0, -16.0, -16.0, -18.0, -19.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 11.0, 3.0, 1.0, -14.0, -14.0, -15.0, -19.0]","[0.0, 0.0, 3.0, 3.0, 8.0, 2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 8.0, 2.0, 15.0, 0.0, 1.0, 4.0]",1.903225806,3.9375,15 days,15
350,4/3/20,93,"[45.0, 42.0, 40.0, 40.0, 39.0, 132.0, 131.0, 128.0, 123.0, 119.0, 115.0, 114.0, 113.0, 111.0, 108.0, 101.0, 101.0, 75.0, 61.0, 54.0, 47.0, 37.0, 37.0, 35.0, 34.0, 34.0, 33.0, 29.0, 21.0, 17.0, 10.0, 7.0]","[3.0, 2.0, 0.0, 1.0, 0.0, 1.0, 3.0, 5.0, 4.0, 4.0, 1.0, 1.0, 2.0, 3.0, 7.0, 0.0, 26.0, 14.0, 7.0, 7.0, 10.0, 0.0, 2.0, 1.0, 0.0, 1.0, 4.0, 8.0, 4.0, 7.0, 3.0]",4.225806452,66.65625,5 days,5
