,ave_demand,vlt,vlt_num
39038,0,13 days,13
39039,0,6 days,6
39040,0,13 days,13
39041,0,9 days,9
39042,0,13 days,13
39043,0,13 days,13
39044,7.322580645,8 days,8
39045,0,13 days,13
39046,0,13 days,13
39047,0,9 days,9
39048,0,13 days,13
39049,0,5 days,5
39050,0,13 days,13
39051,0,31 days,31
39052,0,12 days,12
39053,0,5 days,5
39054,0,13 days,13
39055,0,9 days,9
39056,0,20 days,20
39057,0,13 days,13
39058,0,13 days,13
39059,0,13 days,13
39060,0,13 days,13
39061,0,12 days,12
39062,0.064516129,14 days,14
39063,0,31 days,31
39064,0,23 days,23
39065,0,31 days,31
39066,0,13 days,13
39067,0.032258065,6 days,6
39068,0,13 days,13
39069,0,10 days,10
39070,0,13 days,13
39071,0,5 days,5
39072,0,13 days,13
39073,0,6 days,6
39074,0,13 days,13
39075,0,5 days,5
39076,0,13 days,13
39077,0.096774194,30 days,30
39078,0,5 days,5
39079,0,13 days,13
39080,0,5 days,5
39081,0,13 days,13
39082,0,13 days,13
39083,0,20 days,20
39084,0,5 days,5
39085,0,17 days,17
39086,0.032258065,10 days,10
39087,0.032258065,7 days,7
39088,0,13 days,13
39089,0,17 days,17
39090,0,5 days,5
39091,0.032258065,9 days,9
39092,0,5 days,5
39093,0,12 days,12
39094,0.032258065,7 days,7
39095,0,5 days,5
39096,0,13 days,13
39097,0,13 days,13
39098,0,13 days,13
39099,0.064516129,30 days,30
39100,0.032258065,8 days,8
39101,0,13 days,13
39102,0,6 days,6
39103,0,5 days,5
39104,0,13 days,13
39105,0,5 days,5
39106,0,13 days,13
39107,0,13 days,13
39108,0,13 days,13
39109,0,5 days,5
39110,0,5 days,5
39111,0,5 days,5
39112,0,5 days,5
39113,0,9 days,9
39114,0,9 days,9
39115,0,10 days,10
39116,0,5 days,5
39117,0,13 days,13
39118,0,9 days,9
39119,0.096774194,12 days,12
39120,0.032258065,30 days,30
39121,0.032258065,18 days,18
39122,0,31 days,31
39123,0,13 days,13
39124,0,5 days,5
39125,0,31 days,31
39126,0,9 days,9
39127,0,9 days,9
39128,0.032258065,16 days,16
39129,0,31 days,31
39130,0.129032258,6 days,6
39131,0,10 days,10
39132,0,13 days,13
39133,0.032258065,30 days,30
39134,0,20 days,20
39135,0,13 days,13
39136,0,13 days,13
39137,0,5 days,5
39138,0,5 days,5
39139,0,5 days,5
39140,0,13 days,13
39141,0,13 days,13
39142,0,5 days,5
39143,0,13 days,13
39144,0,5 days,5
39145,0,5 days,5
39146,0,10 days,10
39147,0,13 days,13
39148,0,31 days,31
39149,0,13 days,13
39150,0,13 days,13
39151,0,13 days,13
39152,0,31 days,31
39153,0,13 days,13
39154,0,17 days,17
39155,0,13 days,13
39156,0,31 days,31
39157,0,13 days,13
39158,0,5 days,5
39159,0,5 days,5
39160,0,13 days,13
39161,0,5 days,5
39162,0.129032258,7 days,7
39163,0,13 days,13
39164,0,13 days,13
39165,0,13 days,13
39166,0,13 days,13
39167,0,13 days,13
39168,0,31 days,31
39169,0,10 days,10
39170,0,5 days,5
39171,0,5 days,5
39172,0,10 days,10
39173,0,5 days,5
39174,0,9 days,9
39175,0,5 days,5
39176,0,13 days,13
39177,0,7 days,7
39178,0,13 days,13
39179,0,13 days,13
39180,0.064516129,12 days,12
39181,0,31 days,31
39182,0,13 days,13
39183,0,13 days,13
39184,0,5 days,5
39185,1.580645161,28 days,28
39186,0,13 days,13
39187,0,13 days,13
39188,0,5 days,5
39189,0,5 days,5
39190,0,5 days,5
39191,0,13 days,13
39192,0,5 days,5
39193,0,13 days,13
39194,0,13 days,13
39195,0,5 days,5
39196,0,5 days,5
39197,0,13 days,13
39198,0,5 days,5
39199,0,5 days,5
39200,0,6 days,6
39201,0,5 days,5
39202,0,13 days,13
39203,0,5 days,5
39204,0,5 days,5
39205,0,13 days,13
39206,0,9 days,9
39207,0,10 days,10
39208,0,13 days,13
39209,0,6 days,6
39210,0.096774194,7 days,7
39211,0,31 days,31
39212,0,13 days,13
39213,0,31 days,31
39214,0,13 days,13
39215,0,13 days,13
39216,0,6 days,6
39217,0,10 days,10
39218,0,5 days,5
39219,0,13 days,13
39220,0,13 days,13
39221,2.322580645,6 days,6
39222,0,10 days,10
39223,0,13 days,13
39224,0.064516129,30 days,30
39225,0,10 days,10
39226,0,13 days,13
39227,0,17 days,17
39228,0,13 days,13
39229,0,14 days,14
39230,0,10 days,10
39231,0,5 days,5
39232,0,5 days,5
39233,0,15 days,15
39234,0.967741935,8 days,8
39235,0.064516129,3 days,3
39236,0,19 days,19
39237,0,14 days,14
39238,0.096774194,4 days,4
39239,0.096774194,20 days,20
39240,0.032258065,8 days,8
39241,0.032258065,6 days,6
39242,0.032258065,23 days,23
39243,0.129032258,8 days,8
39244,0.258064516,6 days,6
39245,0.290322581,23 days,23
39246,0,15 days,15
39247,0.483870968,9 days,9
39248,0.032258065,7 days,7
39249,0.483870968,9 days,9
39250,0.032258065,7 days,7
39251,0.032258065,6 days,6
39252,0.032258065,8 days,8
39253,6.35483871,4 days,4
39254,0.387096774,12 days,12
39255,0,30 days,30
39256,0.225806452,7 days,7
39257,0.064516129,5 days,5
39258,0.064516129,6 days,6
39259,0.419354839,11 days,11
39260,0.064516129,8 days,8
39261,0.032258065,30 days,30
39262,0,15 days,15
39263,0,15 days,15
39264,0.129032258,30 days,30
39265,1.838709677,7 days,7
39266,0.129032258,5 days,5
39267,0,15 days,15
39268,0.032258065,30 days,30
39269,3.032258065,5 days,5
39270,0.322580645,11 days,11
39271,0.064516129,30 days,30
39272,0.096774194,19 days,19
39273,0,18 days,18
39274,0,6 days,6
39275,0,6 days,6
39276,0,14 days,14
39277,0,6 days,6
39278,0.096774194,9 days,9
39279,0,6 days,6
39280,0,6 days,6
39281,0,11 days,11
39282,0,6 days,6
39283,0,11 days,11
39284,0,14 days,14
39285,0.290322581,9 days,9
39286,0.064516129,5 days,5
39287,0,6 days,6
39288,0,11 days,11
39289,0,14 days,14
39290,0,6 days,6
39291,0,14 days,14
39292,0,14 days,14
39293,0,7 days,7
39294,0,11 days,11
39295,0,14 days,14
39296,0,11 days,11
39297,0.129032258,9 days,9
39298,0,7 days,7
39299,0,7 days,7
39300,0,14 days,14
39301,0,6 days,6
39302,0,18 days,18
39303,0,6 days,6
39304,0,7 days,7
39305,0,14 days,14
39306,0,7 days,7
39307,0,14 days,14
39308,0,6 days,6
39309,0,11 days,11
39310,0,11 days,11
39311,0,11 days,11
39312,0,6 days,6
39313,0,7 days,7
39314,0,21 days,21
39315,0,6 days,6
39316,0,11 days,11
39317,0,6 days,6
39318,0,7 days,7
39319,0,7 days,7
39320,0,14 days,14
39321,0,11 days,11
39322,0,11 days,11
39323,0,11 days,11
39324,0,6 days,6
39325,0,6 days,6
39326,0,7 days,7
39327,0,6 days,6
39328,0,14 days,14
39329,0,7 days,7
39330,0.387096774,14 days,14
39331,0,11 days,11
39332,0,10 days,10
39333,0,11 days,11
39334,0.35483871,9 days,9
39335,1.064516129,5 days,5
39336,0,14 days,14
39337,0,6 days,6
39338,0,7 days,7
39339,0,8 days,8
39340,0,14 days,14
39341,0,14 days,14
39342,0,14 days,14
39343,0,6 days,6
39344,0,6 days,6
39345,0,17 days,17
39346,0,6 days,6
39347,0,18 days,18
39348,0,6 days,6
39349,0,6 days,6
39350,0,11 days,11
39351,0,7 days,7
39352,0,6 days,6
39353,0,18 days,18
39354,0,14 days,14
39355,0,7 days,7
39356,0,10 days,10
39357,0,8 days,8
39358,0,7 days,7
39359,0,6 days,6
39360,0,11 days,11
39361,2.096774194,8 days,8
39362,0,7 days,7
39363,0,11 days,11
39364,0,11 days,11
39365,0,7 days,7
39366,0,7 days,7
39367,0,7 days,7
39368,0,7 days,7
39369,0,14 days,14
39370,0,11 days,11
39371,0,6 days,6
39372,0,20 days,20
39373,0,7 days,7
39374,0,7 days,7
39375,0,6 days,6
39376,0,13 days,13
39377,0,11 days,11
39378,0,14 days,14
39379,0,34 days,34
39380,0,6 days,6
39381,0,7 days,7
39382,0,7 days,7
39383,0,6 days,6
39384,0.032258065,8 days,8
39385,0,8 days,8
39386,0.096774194,15 days,15
39387,0,14 days,14
39388,0,18 days,18
39389,0,6 days,6
39390,0,7 days,7
39391,0,7 days,7
39392,0,11 days,11
39393,0,11 days,11
39394,0,6 days,6
39395,0,7 days,7
39396,0,11 days,11
39397,0,6 days,6
39398,0,7 days,7
39399,0,6 days,6
39400,0,6 days,6
39401,0,7 days,7
39402,0,6 days,6
39403,0,6 days,6
39404,0,6 days,6
39405,0,11 days,11
39406,0,11 days,11
39407,1.225806452,13 days,13
39408,1.483870968,14 days,14
39409,0.096774194,7 days,7
39410,0,7 days,7
39411,0,6 days,6
39412,0,11 days,11
39413,0,35 days,35
39414,0,7 days,7
39415,0.774193548,30 days,30
39416,0,6 days,6
39417,0.741935484,6 days,6
39418,0,6 days,6
39419,0.032258065,11 days,11
39420,0,10 days,10
39421,0,18 days,18
39422,0,11 days,11
39423,0,14 days,14
39424,0,7 days,7
39425,0,7 days,7
39426,0,14 days,14
39427,0,6 days,6
39428,0,6 days,6
39429,0,6 days,6
39430,0,7 days,7
39431,0,6 days,6
39432,0,7 days,7
39433,0,14 days,14
39434,0,11 days,11
39435,0,14 days,14
39436,0,18 days,18
39437,0,23 days,23
39438,0,11 days,11
39439,0,14 days,14
39440,0,14 days,14
39441,0,7 days,7
39442,0,14 days,14
39443,0,11 days,11
39444,0,7 days,7
39445,0,14 days,14
39446,0,6 days,6
39447,0,6 days,6
39448,0,18 days,18
39449,0,18 days,18
39450,0,11 days,11
39451,0,11 days,11
39452,0,8 days,8
39453,0.032258065,8 days,8
39454,0,6 days,6
39455,0,14 days,14
39456,0,6 days,6
39457,0,7 days,7
39458,0,18 days,18
39459,0,7 days,7
39460,0,7 days,7
39461,0.032258065,7 days,7
39462,0,7 days,7
39463,0,7 days,7
39464,0.193548387,23 days,23
39465,0,14 days,14
39466,0,11 days,11
39467,0,7 days,7
39468,0,6 days,6
39469,0,6 days,6
39470,0,7 days,7
39471,0,14 days,14
39472,0,11 days,11
39473,0,11 days,11
39474,0,7 days,7
39475,0,21 days,21
39476,0,14 days,14
39477,0,7 days,7
39478,0,14 days,14
39479,0,11 days,11
39480,0,7 days,7
39481,0,7 days,7
39482,0,7 days,7
39483,0.064516129,5 days,5
39484,0,7 days,7
39485,0,14 days,14
39486,0,6 days,6
39487,0,7 days,7
39488,1,9 days,9
39489,5.161290323,13 days,13
39490,0,7 days,7
39491,0.129032258,6 days,6
39492,0,7 days,7
39493,0.064516129,7 days,7
39494,0,11 days,11
39495,0,7 days,7
39496,0,7 days,7
39497,0,7 days,7
39498,0,6 days,6
39499,0.032258065,30 days,30
39500,0,14 days,14
39501,0,7 days,7
39502,0,8 days,8
39503,0,7 days,7
39504,0,11 days,11
39505,0,11 days,11
39506,0,11 days,11
39507,0,7 days,7
39508,0,6 days,6
39509,0,7 days,7
39510,0,6 days,6
39511,0,7 days,7
39512,0.129032258,19 days,19
39513,0,14 days,14
39514,0,24 days,24
39515,0,7 days,7
39516,0,7 days,7
39517,0,14 days,14
39518,0,7 days,7
39519,0,29 days,29
39520,0,6 days,6
39521,0,6 days,6
39522,0,6 days,6
39523,0,6 days,6
39524,0,6 days,6
39525,0.032258065,20 days,20
39526,0,11 days,11
39527,0,6 days,6
39528,0,7 days,7
39529,0,11 days,11
39530,0,11 days,11
39531,0,14 days,14
39532,0,11 days,11
39533,0,14 days,14
39534,0.064516129,5 days,5
39535,0.064516129,8 days,8
39536,0,11 days,11
39537,0,6 days,6
39538,0,8 days,8
39539,0,6 days,6
39540,0,10 days,10
39541,0.64516129,9 days,9
39542,0,11 days,11
39543,0.161290323,11 days,11
39544,0,6 days,6
39545,0,6 days,6
39546,0,11 days,11
39547,0,14 days,14
39548,0,7 days,7
39549,0.032258065,16 days,16
39550,0,9 days,9
39551,0,10 days,10
39552,0,7 days,7
39553,0,11 days,11
39554,0,14 days,14
39555,0,6 days,6
39556,0,7 days,7
39557,0.032258065,3 days,3
39558,0.129032258,30 days,30
39559,0,6 days,6
39560,0,6 days,6
39561,0.258064516,9 days,9
39562,0.096774194,6 days,6
39563,0,11 days,11
39564,0,9 days,9
39565,0,8 days,8
39566,0,6 days,6
39567,0,6 days,6
39568,0,7 days,7
39569,0,8 days,8
39570,0,7 days,7
39571,0,20 days,20
39572,0.258064516,13 days,13
39573,0,6 days,6
39574,0,15 days,15
39575,0,20 days,20
39576,0,7 days,7
39577,0,13 days,13
39578,0.032258065,8 days,8
39579,0.290322581,21 days,21
39580,0,6 days,6
39581,0,27 days,27
39582,0,6 days,6
39583,0.64516129,12 days,12
39584,0,24 days,24
39585,0,9 days,9
39586,0,18 days,18
39587,0,27 days,27
39588,0,6 days,6
39589,0,8 days,8
39590,0,10 days,10
39591,0,6 days,6
39592,0.096774194,13 days,13
39593,0,11 days,11
39594,0,6 days,6
39595,0,14 days,14
39596,0,6 days,6
39597,0,6 days,6
39598,0,14 days,14
39599,0,10 days,10
39600,0,14 days,14
39601,0.032258065,8 days,8
39602,0,11 days,11
39603,0.774193548,8 days,8
39604,0,13 days,13
39605,0,7 days,7
39606,0,7 days,7
39607,0,31 days,31
39608,0.032258065,22 days,22
39609,0.096774194,14 days,14
39610,0.129032258,3 days,3
39611,0.032258065,4 days,4
39612,0.032258065,16 days,16
39613,0.096774194,7 days,7
39614,0.193548387,9 days,9
39615,0.129032258,7 days,7
39616,0.096774194,34 days,34
39617,0.032258065,16 days,16
39618,0.032258065,23 days,23
39619,0.032258065,20 days,20
39620,0.387096774,8 days,8
39621,0.290322581,14 days,14
39622,0.096774194,10 days,10
39623,0.225806452,4 days,4
39624,0.322580645,15 days,15
39625,0.709677419,6 days,6
39626,3.064516129,5 days,5
39627,0.677419355,12 days,12
39628,0.35483871,30 days,30
39629,0.032258065,4 days,4
39630,0.129032258,4 days,4
39631,0.064516129,4 days,4
39632,0.032258065,8 days,8
39633,0.096774194,4 days,4
39634,0.225806452,7 days,7
39635,0.225806452,30 days,30
39636,2.806451613,8 days,8
39637,0.032258065,15 days,15
39638,0.129032258,10 days,10
39639,0.032258065,30 days,30
39640,0.032258065,8 days,8
39641,0.096774194,4 days,4
39642,5.258064516,4 days,4
39643,2.774193548,15 days,15
39644,0.032258065,6 days,6
39645,0.129032258,20 days,20
39646,2.612903226,8 days,8
39647,0.161290323,4 days,4
39648,0.741935484,8 days,8
39649,0.032258065,6 days,6
39650,0,30 days,30
39651,0,15 days,15
39652,0.225806452,11 days,11
39653,0,15 days,15
39654,0.25,12 days,12
39655,0,8 days,8
39656,0,19 days,19
39657,0,8 days,8
39658,0.129032258,22 days,22
39659,0,8 days,8
39660,2.129032258,12 days,12
39661,0,12 days,12
39662,0,8 days,8
39663,0,10 days,10
39664,0,7 days,7
39665,0,8 days,8
39666,0,8 days,8
39667,0,10 days,10
39668,0,12 days,12
39669,0,7 days,7
39670,0,8 days,8
39671,0,15 days,15
39672,2,9 days,9
39673,0,12 days,12
39674,0.516129032,13 days,13
39675,0,12 days,12
39676,0,12 days,12
39677,0,12 days,12
39678,0,30 days,30
39679,0,30 days,30
39680,0,29 days,29
39681,0.064516129,18 days,18
39682,0,8 days,8
39683,0,30 days,30
39684,0,27 days,27
39685,0,22 days,22
39686,0,8 days,8
39687,0,7 days,7
39688,0,12 days,12
39689,0,9 days,9
39690,0,22 days,22
39691,0,12 days,12
39692,0,12 days,12
39693,0,8 days,8
39694,0,8 days,8
39695,0,29 days,29
39696,0.032258065,26 days,26
39697,0,12 days,12
39698,1.35483871,30 days,30
39699,0,12 days,12
39700,0,8 days,8
39701,0,8 days,8
39702,0,22 days,22
39703,0.032258065,28 days,28
39704,0.25,6 days,6
39705,0,11 days,11
39706,0,7 days,7
39707,0,8 days,8
39708,0,12 days,12
39709,0,30 days,30
39710,0,12 days,12
39711,0,7 days,7
39712,0,14 days,14
39713,0,7 days,7
39714,0,12 days,12
39715,0,8 days,8
39716,0,8 days,8
39717,4.5,13 days,13
39718,0,7 days,7
39719,0,10 days,10
39720,0,16 days,16
39721,0.064516129,9 days,9
39722,4.5,10 days,10
39723,0.032258065,7 days,7
39724,0,12 days,12
39725,0.032258065,9 days,9
39726,0,30 days,30
39727,0,9 days,9
39728,0.032258065,9 days,9
39729,0,8 days,8
39730,0,7 days,7
39731,14.93548387,8 days,8
39732,0,15 days,15
39733,0.032258065,9 days,9
39734,0,12 days,12
39735,0,12 days,12
39736,0,7 days,7
39737,0,7 days,7
39738,0,10 days,10
39739,0,19 days,19
39740,0,12 days,12
39741,0,8 days,8
39742,0,15 days,15
39743,0,8 days,8
39744,0.516129032,28 days,28
39745,0,14 days,14
39746,0,7 days,7
39747,0,15 days,15
39748,0.032258065,8 days,8
39749,0,22 days,22
39750,0,12 days,12
39751,0,8 days,8
39752,0,17 days,17
39753,0,15 days,15
39754,0,7 days,7
39755,0.580645161,1 days,1
39756,0,7 days,7
39757,0,12 days,12
39758,0,25 days,25
39759,0,12 days,12
39760,0.5,15 days,15
39761,0,19 days,19
39762,0.419354839,13 days,13
39763,0,8 days,8
39764,0,8 days,8
39765,0,15 days,15
39766,0,12 days,12
39767,0,8 days,8
39768,0,8 days,8
39769,0,8 days,8
39770,0,10 days,10
39771,0,8 days,8
39772,0,15 days,15
39773,0,8 days,8
39774,0,12 days,12
39775,2,3 days,3
39776,0,7 days,7
39777,0,12 days,12
39778,0.25,12 days,12
39779,0,10 days,10
39780,0,12 days,12
39781,0,7 days,7
39782,0,12 days,12
39783,0.129032258,14 days,14
39784,0,7 days,7
39785,0,12 days,12
39786,0,10 days,10
39787,0.838709677,9 days,9
39788,0,19 days,19
39789,0,10 days,10
39790,0,15 days,15
39791,0,7 days,7
39792,0,7 days,7
39793,0,12 days,12
39794,0,8 days,8
39795,0,8 days,8
39796,0,8 days,8
39797,0,22 days,22
39798,0,10 days,10
39799,0,7 days,7
39800,0,10 days,10
39801,9.5,4 days,4
39802,0,12 days,12
39803,0,19 days,19
39804,0,12 days,12
39805,0,30 days,30
39806,0,7 days,7
39807,0.580645161,2 days,2
39808,0,7 days,7
39809,0,29 days,29
39810,0,12 days,12
39811,4.75,12 days,12
39812,0,12 days,12
39813,0,12 days,12
39814,0,7 days,7
39815,0,15 days,15
39816,0,7 days,7
39817,0,19 days,19
39818,0,12 days,12
39819,0,12 days,12
39820,0.774193548,7 days,7
39821,0,12 days,12
39822,0,7 days,7
39823,0,22 days,22
39824,0,12 days,12
39825,0,16 days,16
39826,0.032258065,9 days,9
39827,0,12 days,12
39828,0,7 days,7
39829,0,8 days,8
39830,0.161290323,7 days,7
39831,0,7 days,7
39832,0,12 days,12
39833,0.064516129,9 days,9
39834,0,12 days,12
39835,0,8 days,8
39836,0,12 days,12
39837,0,12 days,12
39838,0,30 days,30
39839,0,8 days,8
39840,1.5,8 days,8
39841,0,10 days,10
39842,0,8 days,8
39843,0,7 days,7
39844,0.032258065,30 days,30
39845,0.032258065,23 days,23
39846,0,12 days,12
39847,0.193548387,7 days,7
39848,0,7 days,7
39849,2,7 days,7
39850,0,30 days,30
39851,0,15 days,15
39852,0,22 days,22
39853,0.387096774,15 days,15
39854,0.096774194,25 days,25
39855,0,15 days,15
39856,0,8 days,8
39857,0,8 days,8
39858,0,12 days,12
39859,0.032258065,16 days,16
39860,0.129032258,30 days,30
39861,0,15 days,15
39862,0.032258065,7 days,7
39863,0,15 days,15
39864,0,8 days,8
39865,0,7 days,7
39866,0,7 days,7
39867,0,14 days,14
39868,0,9 days,9
39869,0,30 days,30
39870,0,7 days,7
39871,1,4 days,4
39872,0,8 days,8
39873,0,8 days,8
39874,0.161290323,12 days,12
39875,0,12 days,12
39876,0.5,6 days,6
39877,0,12 days,12
39878,0.451612903,8 days,8
39879,0.032258065,30 days,30
39880,0.161290323,9 days,9
39881,0,8 days,8
39882,0.322580645,7 days,7
39883,0,19 days,19
39884,0,8 days,8
39885,0.096774194,5 days,5
39886,0,7 days,7
39887,0,8 days,8
39888,0,8 days,8
39889,0,7 days,7
39890,0,7 days,7
39891,0,8 days,8
39892,0,12 days,12
39893,0.5,9 days,9
39894,0.096774194,8 days,8
39895,0,19 days,19
39896,0,30 days,30
39897,0,12 days,12
39898,0,7 days,7
39899,0,22 days,22
39900,0.096774194,9 days,9
39901,0,29 days,29
39902,0,22 days,22
39903,0,8 days,8
39904,0,19 days,19
39905,0,29 days,29
39906,0,29 days,29
39907,0,16 days,16
39908,7.5,7 days,7
39909,0,10 days,10
39910,2,5 days,5
39911,2.5,18 days,18
39912,0,12 days,12
39913,1,10 days,10
39914,0,8 days,8
39915,0,30 days,30
39916,0,7 days,7
39917,0,19 days,19
39918,1,8 days,8
39919,0,8 days,8
39920,0,8 days,8
39921,0,22 days,22
39922,0,12 days,12
39923,0,15 days,15
39924,2.5,4 days,4
39925,0,15 days,15
39926,0,22 days,22
39927,0,12 days,12
39928,0,7 days,7
39929,0,22 days,22
39930,0,12 days,12
39931,0,8 days,8
39932,0,7 days,7
39933,0,11 days,11
39934,0,12 days,12
39935,0,8 days,8
39936,0,8 days,8
39937,0.64516129,24 days,24
39938,0,9 days,9
39939,0,15 days,15
39940,0,12 days,12
39941,0,22 days,22
39942,0,30 days,30
39943,0,7 days,7
39944,0.483870968,13 days,13
39945,0,8 days,8
39946,0,30 days,30
39947,0.387096774,30 days,30
39948,0,8 days,8
39949,0,7 days,7
39950,0,10 days,10
39951,0,9 days,9
39952,4,6 days,6
39953,0,19 days,19
39954,0,10 days,10
39955,0.032258065,16 days,16
39956,0,12 days,12
39957,0,8 days,8
39958,0,12 days,12
39959,0,12 days,12
39960,0.096774194,22 days,22
39961,0,22 days,22
39962,0,7 days,7
39963,0,8 days,8
39964,0,15 days,15
39965,0,8 days,8
39966,0,8 days,8
39967,0,8 days,8
39968,0,14 days,14
39969,0,7 days,7
39970,1,7 days,7
39971,0,7 days,7
39972,0,19 days,19
39973,0.096774194,29 days,29
39974,1.548387097,13 days,13
39975,0.032258065,9 days,9
39976,0.032258065,31 days,31
39977,2.903225806,5 days,5
39978,0.032258065,19 days,19
39979,0.161290323,29 days,29
39980,0.064516129,30 days,30
39981,0.774193548,5 days,5
39982,0.258064516,30 days,30
