sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt,vlt_num
415,4/4/20,22.63,"[15.0, 15.0, 13.0, 12.0, 12.0, 12.0, 30.0, 30.0, 30.0, 30.0, 30.0, 29.0, 29.0, 28.0, 27.0, 26.0, 25.0, 22.0, 20.0, 20.0, 20.0, 18.0, 18.0, 17.0, 16.0, 15.0, 15.0, 15.0, 14.0, 12.0, 11.0, 10.0]","[0.0, 2.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0]",0.870967742,19.875,20 days,20
416,3/27/20,16.158,"[9.0, 9.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 0.0, 0.0, -1.0, -2.0, -3.0, -4.0, -4.0, -4.0, -5.0, -7.0, -7.0, -8.0, -10.0, -11.0, -11.0]","[0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0]",0.64516129,-0.0625,12 days,12
417,3/27/20,42.088,"[54.0, 53.0, 49.0, 48.0, 48.0, 48.0, 46.0, 43.0, 40.0, 36.0, 35.0, 30.0, 30.0, 29.0, 29.0, 24.0, 21.0, 16.0, 12.0, 8.0, 3.0, 0.0, -3.0, -3.0, -4.0, -5.0, -10.0, -11.0, -11.0, -14.0, -16.0, -16.0]","[1.0, 4.0, 1.0, 0.0, 0.0, 2.0, 3.0, 3.0, 4.0, 1.0, 5.0, 0.0, 1.0, 0.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 3.0, 3.0, 0.0, 1.0, 1.0, 5.0, 1.0, 0.0, 3.0, 2.0, 0.0]",2.258064516,19.03125,12 days,12
418,3/29/20,16.985,"[16.0, 16.0, 15.0, 15.0, 13.0, 13.0, 11.0, 11.0, 10.0, 10.0, 9.0, 9.0, 9.0, 8.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.516129032,6.65625,14 days,14
419,3/28/20,15.628,"[15.0, 15.0, 15.0, 15.0, 14.0, 12.0, 9.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 0.0, 0.0, 0.0, -1.0, -3.0, -4.0, -6.0, -7.0, -8.0, -10.0, -11.0]","[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0]",0.838709677,3.8125,13 days,13
420,3/28/20,23.757,"[22.0, 21.0, 20.0, 20.0, 20.0, 17.0, 17.0, 15.0, 14.0, 13.0, 13.0, 13.0, 13.0, 10.0, 10.0, 10.0, 10.0, 9.0, 9.0, 9.0, 9.0, 9.0, 8.0, 6.0, 5.0, 5.0, 5.0, 3.0, 2.0, 2.0, 1.0, 1.0]","[1.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0]",0.677419355,10.65625,13 days,13
421,4/12/20,51.576,"[39, 31.0, 29.0, 25.0, 21.0, 19.0, 17.0, 11.0, 11.0, 11.0, 9.0, 7.0, 7.0, 5.0, 52.0, 50.0, 48.0, 42.0, 36.0, 36.0, 36.0, 36.0, 36.0, 34.0, 34.0, 32.0, 30.0, 28.0, 19.0, 17.0, 15.0, 15.0]","[8.0, 2.0, 4.0, 4.0, 2.0, 2.0, 6.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 4.0, 2.0, 2.0, 6.0, 6.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 9.0, 2.0, 2.0, 0.0]",2.419354839,26.1875,13 days,13
422,3/28/20,24.194,"[7.0, 6.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -1.0, -1.0, -3.0, -4.0, -4.0, -4.0, -7.0, -8.0, -8.0, -11.0, -11.0, -11.0, -12.0, -12.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 3.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0]",0.612903226,-1.5625,13 days,13
423,3/27/20,65.198,"[78.0, 73.0, 68.0, 67.0, 66.0, 63.0, 59.0, 57.0, 54.0, 51.0, 47.0, 45.0, 39.0, 34.0, 34.0, 34.0, 32.0, 29.0, 27.0, 26.0, 22.0, 17.0, 16.0, 13.0, 10.0, 8.0, 7.0, 5.0, 3.0, -1.0, -3.0, -9.0]","[5.0, 5.0, 1.0, 1.0, 3.0, 4.0, 2.0, 3.0, 3.0, 4.0, 2.0, 6.0, 5.0, 0.0, 0.0, 2.0, 3.0, 2.0, 1.0, 4.0, 5.0, 1.0, 3.0, 3.0, 2.0, 1.0, 2.0, 2.0, 4.0, 2.0, 6.0]",2.806451613,33.46875,12 days,12
424,4/7/20,24.722,"[14.0, 13.0, 9.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 29.0, 28.0, 28.0, 28.0, 28.0, 28.0, 27.0, 22.0, 21.0, 20.0, 18.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 10.0, 10.0, 10.0, 9.0, 8.0]","[1.0, 4.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 1.0, 1.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 1.0]",0.967741935,15.28125,9 days,9
425,4/21/20,14.069,"[7.0, 5.0, 5.0, 4.0, 16.0, 16.0, 15.0, 14.0, 14.0, 12.0, 11.0, 11.0, 11.0]","[0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0]",0.769230769,10.84615385,9 days,9
426,4/7/20,71.134,"[17.0, 14.0, 11.0, 10.0, 6.0, 5.0, 3.0, 2.0, 2.0, 73.0, 68.0, 68.0, 66.0, 64.0, 61.0, 61.0, 61.0, 59.0, 57.0, 55.0, 54.0, 52.0, 52.0, 52.0, 43.0, 41.0, 39.0, 38.0, 33.0, 33.0, 31.0, 30.0]","[3.0, 3.0, 1.0, 4.0, 1.0, 2.0, 1.0, 0.0, 0.0, 5.0, 0.0, 2.0, 2.0, 3.0, 0.0, 0.0, 2.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 9.0, 2.0, 2.0, 1.0, 5.0, 0.0, 2.0, 1.0]",1.870967742,39.40625,9 days,9
427,4/7/20,41.001,"[17.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 44.0, 40.0, 39.0, 37.0, 37.0, 37.0, 35.0, 34.0, 30.0, 27.0, 27.0, 25.0, 25.0, 24.0, 20.0, 14.0, 13.0, 12.0, 9.0, 8.0, 4.0, 3.0, 3.0]","[8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 1.0, 2.0, 0.0, 0.0, 2.0, 1.0, 4.0, 3.0, 0.0, 2.0, 0.0, 1.0, 4.0, 6.0, 1.0, 1.0, 3.0, 1.0, 4.0, 1.0, 0.0]",1.774193548,19.65625,9 days,9
428,4/7/20,86.806,"[28.0, 22.0, 10.0, 10.0, 10.0, 8.0, 7.0, 7.0, 7.0, 91.0, 85.0, 81.0, 78.0, 76.0, 72.0, 71.0, 67.0, 66.0, 61.0, 58.0, 53.0, 41.0, 37.0, 33.0, 24.0, 22.0, 21.0, 15.0, 6.0, 4.0, -2.0, -11.0]","[6.0, 12.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 6.0, 4.0, 3.0, 2.0, 4.0, 1.0, 4.0, 1.0, 5.0, 3.0, 5.0, 12.0, 4.0, 4.0, 9.0, 2.0, 1.0, 6.0, 9.0, 2.0, 6.0, 9.0]",4.032258065,36.1875,9 days,9
429,4/26/20,16.98,"[9, 9.0, 9.0, 8.0, 8.0, 7.0, 7.0, 6.0, 22.0, 21.0, 17.0, 17.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 4.0, 0.0]",0.727272727,11.66666667,7 days,7
430,4/24/20,26.502,"[13, 13.0, 10.0, 10.0, 10.0, 8.0, 32.0, 31.0, 30.0, 29.0, 28.0, 28.0]","[0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0]",1,20.16666667,5 days,5
431,4/4/20,38.762,"[29, 28.0, 26.0, 20.0, 17.0, 16.0, 48.0, 45.0, 43.0, 41.0, 36.0, 32.0, 30.0, 26.0, 25.0, 23.0, 22.0, 21.0, 20.0, 20.0, 18.0, 14.0, 14.0, 11.0, 8.0, 0.0, -13.0, -15.0, -16.0, -26.0, -30.0, -31.0]","[1.0, 2.0, 6.0, 3.0, 1.0, 6.0, 3.0, 2.0, 2.0, 5.0, 4.0, 2.0, 4.0, 1.0, 2.0, 1.0, 1.0, 1.0, 0.0, 2.0, 4.0, 0.0, 3.0, 3.0, 8.0, 13.0, 2.0, 1.0, 10.0, 4.0, 1.0]",3.161290323,15.6875,5 days,5
432,3/27/20,162.259,"[136.0, 131.0, 127.0, 123.0, 117.0, 114.0, 109.0, 104.0, 98.0, 92.0, 85.0, 80.0, 75.0, 68.0, 63.0, 58.0, 57.0, 57.0, 57.0, 57.0, 54.0, 52.0, 48.0, 48.0, 44.0, 40.0, 36.0, 27.0, 24.0, 21.0, 17.0, 13.0]","[5.0, 4.0, 4.0, 6.0, 3.0, 5.0, 5.0, 6.0, 6.0, 7.0, 5.0, 5.0, 7.0, 5.0, 5.0, 1.0, 0.0, 0.0, 0.0, 3.0, 2.0, 4.0, 0.0, 4.0, 4.0, 4.0, 9.0, 3.0, 3.0, 4.0, 4.0]",3.967741935,69.75,9 days,9
433,4/9/20,22.525,"[7.0, 6.0, 6.0, 3.0, 3.0, 2.0, 2.0, -1.0, -1.0, -1.0, -2.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.0, 18.0, 12.0, 12.0, 12.0, 11.0, 11.0, 11.0, 11.0]","[1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.580645161,11.5625,15 days,15
434,4/2/20,70.435,"[17.0, 14.0, 12.0, 3.0, 67.0, 67.0, 66.0, 65.0, 62.0, 56.0, 55.0, 55.0, 51.0, 46.0, 46.0, 46.0, 44.0, 43.0, 40.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 37.0, 37.0, 37.0, 35.0, 29.0, 28.0, 28.0]","[3.0, 2.0, 9.0, 6.0, 0.0, 1.0, 1.0, 3.0, 6.0, 1.0, 0.0, 4.0, 5.0, 0.0, 0.0, 2.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 6.0, 1.0, 0.0]",1.903225806,41.25,15 days,15
435,4/25/20,69.195,"[16, 16.0, 14.0, 12.0, 9.0, 9.0, 8.0, 8.0, 3.0, 1.0, 68.0, 64.0, 63.0, 57.0, 27.0]","[0.0, 2.0, 2.0, 3.0, 0.0, 1.0, 0.0, 5.0, 2.0, 2.0, 4.0, 1.0, 6.0, 30.0]",4.142857143,25,9 days,9
436,4/7/20,38.816,"[18.0, 14.0, 12.0, 12.0, 9.0, 8.0, 8.0, 8.0, 8.0, 46.0, 44.0, 44.0, 43.0, 38.0, 34.0, 33.0, 33.0, 28.0, 28.0, 24.0, 22.0, 20.0, 18.0, 17.0, 16.0, 15.0, 15.0, 12.0, 11.0, 11.0, 11.0, 10.0]","[4.0, 2.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 5.0, 4.0, 1.0, 0.0, 5.0, 0.0, 4.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 1.0]",1.483870968,20.9375,9 days,9
437,4/9/20,49.717,"[4.0, 3.0, 3.0, 3.0, 1.0, 0.0, -2.0, -3.0, -3.0, -5.0, -7.0, 37.0, 33.0, 30.0, 29.0, 27.0, 25.0, 25.0, 20.0, 16.0, 10.0, 10.0, 7.0, 7.0, 6.0, 3.0, 3.0, 2.0, 0.0, 0.0, -2.0, -4.0]","[1.0, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, 5.0, 4.0, 3.0, 1.0, 2.0, 2.0, 0.0, 5.0, 4.0, 6.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 2.0]",1.838709677,8.6875,11 days,11
438,4/21/20,33.855,"[29.0, 29.0, 27.0, 25.0, 22.0, 21.0]","[3.0, 0.0, 2.0, 2.0, 3.0, 1.0]",1.833333333,25.5,16 days,16
439,4/2/20,22.547,"[18.0, 17.0, 17.0, 17.0, 38.0, 36.0, 33.0, 30.0, 27.0, 25.0, 21.0, 21.0, 21.0, 21.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 16.0, 14.0, 13.0, 13.0, 11.0, 11.0, 11.0, 10.0, 9.0, 8.0, 8.0, 8.0]","[1.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.032258065,18.21875,11 days,11
440,3/30/20,38.413,"[-11.0, 25.0, 24.0, 21.0, 20.0, 19.0, 15.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 5.0, 4.0, 2.0, -2.0, -2.0, -8.0, -17.0, -18.0, -23.0, -26.0, -27.0, -27.0, -27.0, -27.0, -28.0, -28.0]","[2.0, 1.0, 3.0, 1.0, 1.0, 4.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 4.0, 0.0, 6.0, 9.0, 1.0, 5.0, 3.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",1.774193548,-2.03125,8 days,8
441,4/4/20,42.496,"[10.0, 9.0, 8.0, 7.0, 7.0, 6.0, 46.0, 45.0, 44.0, 44.0, 42.0, 42.0, 39.0, 39.0, 38.0, 37.0, 36.0, 35.0, 34.0, 28.0, 25.0, 23.0, 22.0, 20.0, 19.0, 18.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0]","[1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6.0, 3.0, 2.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1.129032258,25.875,13 days,13
442,4/2/20,54.61,"[18.0, 16.0, 16.0, 10.0, 60.0, 57.0, 55.0, 52.0, 51.0, 49.0, 48.0, 48.0, 48.0, 48.0, 46.0, 46.0, 40.0, 40.0, 35.0, 29.0, 27.0, 20.0, 18.0, 16.0, 16.0, 15.0, 13.0, 12.0, 12.0, 12.0, 10.0, 9.0]","[2.0, 0.0, 6.0, 4.0, 3.0, 2.0, 3.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 0.0, 5.0, 6.0, 2.0, 7.0, 2.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0]",2.032258065,31,11 days,11
443,4/20/20,40.021,"[35.0, 33.0, 30.0, 23.0, 22.0, 20.0, 16.0, 12.0, 11.0]","[2.0, 2.0, 3.0, 7.0, 1.0, 2.0, 4.0, 4.0, 1.0]",2.888888889,22.44444444,12 days,12
444,3/28/20,36.357,"[40.0, 40.0, 38.0, 38.0, 38.0, 38.0, 36.0, 36.0, 36.0, 36.0, 34.0, 32.0, 32.0, 32.0, 30.0, 26.0, 26.0, 24.0, 22.0, 18.0, 15.0, 13.0, 13.0, 11.0, 5.0, 1.0, -3.0, -9.0, -9.0, -11.0, -11.0, -11.0]","[0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0, 4.0, 0.0, 2.0, 2.0, 4.0, 3.0, 2.0, 0.0, 2.0, 6.0, 4.0, 4.0, 6.0, 0.0, 2.0, 0.0, 0.0]",1.64516129,20.5,3 days,3
445,4/27/20,24.323,"[14, 14.0, 12.0, 12.0, 10.0, 8.0, 32.0, 30.0, 28.0]","[0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 2.0, 2.0]",1.25,17.77777778,5 days,5
446,4/27/20,20.01,"[12, 12.0, 10.0, 10.0, 8.0, 6.0, 26.0, 26.0, 26.0]","[0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",0.75,15.11111111,5 days,5
447,4/12/20,20.424,"[11.0, 11.0, 10.0, 9.0, 9.0, 9.0, 6.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 19.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 13.0, 13.0]","[0.0, 1.0, 1.0, 0.0, 0.0, 3.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",0.580645161,11.125,14 days,14
448,4/6/20,21.269,"[12.0, 11.0, 9.0, 8.0, 8.0, 6.0, 3.0, 2.0, 22.0, 22.0, 22.0, 22.0, 22.0, 21.0, 21.0, 18.0, 16.0, 16.0, 14.0, 13.0, 13.0, 12.0, 12.0, -6.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0]","[1.0, 2.0, 1.0, 0.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 18.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.290322581,8.21875,8 days,8
449,4/28/20,27.321,"[16, 15.0, 14.0, 13.0, 12.0, 11.0, 38.0, 33.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 5.0]",1.428571429,19,5 days,5
450,4/4/20,94.488,"[29, 27.0, 23.0, 20.0, 12.0, 9.0, 102.0, 101.0, 100.0, 98.0, 96.0, 94.0, 94.0, 91.0, 85.0, 83.0, 82.0, 81.0, 77.0, 76.0, 72.0, 66.0, 62.0, 60.0, 58.0, 54.0, 53.0, 53.0, 51.0, 45.0, 39.0, 36.0]","[2.0, 4.0, 3.0, 8.0, 3.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 0.0, 3.0, 6.0, 2.0, 1.0, 1.0, 4.0, 1.0, 4.0, 6.0, 4.0, 2.0, 2.0, 4.0, 1.0, 0.0, 2.0, 6.0, 6.0, 3.0]",2.806451613,63.40625,5 days,5
451,4/24/20,20.22,"[-8.0, -9.0, -9.0, -9.0, -10.0, -10.0, -12.0, 7.0, 4.0, 0.0, -4.0, -4.0, -8.0]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 3.0, 4.0, 4.0, 0.0, 4.0]",1.538461538,-5.538461538,12 days,12
452,4/21/20,38.882,"[19, 16.0, 15.0, 15.0, 10.0, 6.0, 40.0, 40.0, 36.0, 34.0, 34.0, 30.0, 30.0, 29.0, 29.0]","[3.0, 1.0, 0.0, 5.0, 4.0, 4.0, 0.0, 4.0, 2.0, 0.0, 4.0, 0.0, 1.0, 0.0]",2,25.53333333,5 days,5
453,3/30/20,73.887,"[0.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 69.0, 63.0, 57.0, 53.0, 43.0, 39.0, 26.0, 14.0, 2.0, -18.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 6.0, 6.0, 4.0, 10.0, 4.0, 13.0, 12.0, 12.0, 20.0]",2.935483871,58.78125,5 days,5
454,4/7/20,34.185,"[9.0, 9.0, 7.0, 5.0, 4.0, 3.0, 3.0, 3.0, 2.0, 35.0, 34.0, 32.0, 31.0, 28.0, 28.0, 27.0, 25.0, 24.0, 24.0, 22.0, 21.0, 19.0, 18.0, 17.0, 16.0, 15.0, 14.0, 12.0, 9.0, 8.0, 7.0, 6.0]","[0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 1.0, 1.0, 1.0]",1.193548387,16.15625,9 days,9
455,4/6/20,63.999,"[17.0, 16.0, 13.0, 10.0, 3.0, 3.0, 3.0, 3.0, 63.0, 58.0, 54.0, 51.0, 50.0, 44.0, 38.0, 38.0, 37.0, 34.0, 34.0, 32.0, 29.0, 27.0, 24.0, 21.0, 19.0, 15.0, 15.0, 11.0, 11.0, 10.0, 6.0, 5.0]","[1.0, 3.0, 3.0, 7.0, 0.0, 0.0, 0.0, 3.0, 5.0, 4.0, 3.0, 1.0, 6.0, 6.0, 0.0, 1.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 4.0, 0.0, 4.0, 0.0, 1.0, 4.0, 1.0]",2.419354839,24.8125,12 days,12
456,4/7/20,66.522,"[23.0, 19.0, 12.0, 1.0, 0.0, -1.0, -1.0, -1.0, -1.0, 65.0, 53.0, 49.0, 48.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 45.0, 41.0, 36.0, 30.0, 25.0, 20.0, 16.0, 12.0, 10.0, 7.0, 3.0]","[4.0, 7.0, 11.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 12.0, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 5.0, 6.0, 5.0, 5.0, 4.0, 4.0, 2.0, 3.0, 4.0]",2.774193548,27.75,9 days,9
457,4/6/20,51.529,"[23.0, 21.0, 16.0, 13.0, 10.0, 4.0, 3.0, 3.0, 52.0, 50.0, 50.0, 47.0, 46.0, 44.0, 42.0, 40.0, 39.0, 39.0, 38.0, 33.0, 31.0, 29.0, 25.0, 22.0, 20.0, 18.0, 16.0, 15.0, 11.0, 10.0, 8.0, 5.0]","[2.0, 5.0, 3.0, 3.0, 6.0, 1.0, 0.0, 2.0, 2.0, 0.0, 3.0, 1.0, 2.0, 2.0, 2.0, 1.0, 0.0, 1.0, 5.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 2.0, 1.0, 4.0, 1.0, 2.0, 3.0]",2.225806452,25.71875,12 days,12
458,4/7/20,35.032,"[0.0, 0.0, -2.0, -4.0, -4.0, -5.0, -6.0, -7.0, -7.0, 27.0, 26.0, 26.0, 22.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 20.0, 19.0, 19.0, 16.0, 15.0, 15.0, 14.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0]","[0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.709677419,12.25,9 days,9
459,4/20/20,75.731,"[69.0, 69.0, 69.0, 61.0, 54.0, 52.0]","[4.0, 0.0, 0.0, 8.0, 7.0, 2.0]",3.5,62.33333333,15 days,15
460,4/3/20,50.737,"[-3.0, -4.0, -4.0, -5.0, -9.0, 35.0, 33.0, 33.0, 33.0, 33.0, 28.0, 23.0, 22.0, 22.0, 22.0, 22.0, 19.0, 15.0, 14.0, 14.0, 13.0, 13.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]","[1.0, 0.0, 1.0, 4.0, 6.0, 2.0, 0.0, 0.0, 0.0, 5.0, 5.0, 1.0, 0.0, 0.0, 0.0, 3.0, 4.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.129032258,15.28125,5 days,5
461,4/17/20,66.241,"[43.0, 40.0, 37.0, 30.0, 28.0, 28.0]","[7.0, 3.0, 3.0, 7.0, 2.0, 0.0]",3.666666667,34.33333333,12 days,12
462,4/17/20,22.663,"[8.0, 6.0, 2.0, -1.0, -4.0, -5.0]","[1.0, 2.0, 4.0, 3.0, 3.0, 1.0]",2.333333333,1,12 days,12
463,4/21/20,75.74,"[-9.0, -13.0, -15.0, -18.0, 51.0, 46.0, 41.0, 37.0, 31.0, 28.0, 23.0, 20.0, 16.0]","[2.0, 4.0, 2.0, 3.0, 6.0, 5.0, 5.0, 4.0, 6.0, 3.0, 5.0, 3.0, 4.0]",4,18.30769231,9 days,9
