sku_dc_pair_index,complete_tm,order_amount,test_inv,test_demand,ave_demand,ave_inv,vlt
403,2/21/20,14,"[14.0, 14.0, 14.0, 14.0, 14.0, 10.0, 10.0, 8.0, 8.0, 8.0, 8.0, 6.0, 6.0, 6.0, 6.0, 4.0, 2.0, -2.0, -6.0, -6.0, -6.0, -9.0, -9.0, -11.0, -11.0, -11.0, -15.0, -15.0, -15.0, -15.0]","[0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.0, 4.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0]",0.966666667,0.7,9 days
404,3/12/20,41,"[9, 8.0, 6.0, 3.0, 0.0, -4.0, -6.0, -11.0, -12.0, -12.0, -12.0, 26.0, 26.0, 26.0, 24.0, 19.0, 15.0, 11.0, 9.0, 8.0, 2.0, -2.0, -4.0, -7.0, -10.0, -13.0, -18.0, -21.0]","[1.0, 2.0, 3.0, 3.0, 4.0, 2.0, 5.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0, 5.0, 4.0, 4.0, 2.0, 1.0, 6.0, 4.0, 2.0, 3.0, 3.0, 3.0, 5.0, 3.0, 7.0]",2.785714286,2.142857143,10 days
405,3/14/20,28,"[21, 12.0, 2.0, 1.0, 1.0, 1.0, 29.0, 15.0, 15.0, 13.0, 11.0, 9.0, 9.0, 7.0, -5.0, -14.0, -29.0, -39.0, -47.0, -49.0, -49.0]","[9.0, 10.0, 1.0, 0.0, 0.0, 0.0, 14.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 12.0, 9.0, 15.0, 10.0, 8.0, 2.0, 0.0, 4.0]",4.857142857,-4.095238095,5 days
406,3/23/20,46,"[3, 3.0, 2.0, 0.0, 0.0, -2.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, 39.0, 30.0, 18.0, 13.0, 2.0, -15.0]","[0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 12.0, 5.0, 11.0, 17.0, 8.0]",3.789473684,3.894736842,12 days
407,3/16/20,21,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 21.0, 17.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.52,5.56,11 days
408,3/29/20,59,"[0, 0.0, 0.0, 0.0, -2.0, -7.0, -13.0]","[0.0, 0.0, 0.0, 2.0, 5.0, 6.0, 0.0]",1.857142857,-3.142857143,6 days
409,3/14/20,92,"[16, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 13.0, 12.0, 8.0, 5.0, 93.0, 90.0, 89.0, 88.0, 84.0, 79.0, 77.0, 75.0, 70.0, 70.0, 41.0, 39.0, 35.0, 31.0, 27.0]","[2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 3.0, 4.0, 3.0, 1.0, 1.0, 4.0, 5.0, 2.0, 2.0, 5.0, 0.0, 29.0, 2.0, 4.0, 4.0, 4.0, 9.0]",3.214285714,41.21428571,12 days
410,3/6/20,42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 42.0, 42.0, 42.0, 42.0, 40.0, 40.0, 40.0, 40.0, 37.0, 30.0, 30.0, 28.0, 28.0, 28.0, 27.0, 27.0, 25.0, 24.0, 23.0, 23.0, 21.0, 20.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 3.0, 7.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0]",0.766666667,24.7,10 days
411,2/20/20,43,"[36.0, 35.0, 34.0, 32.0, 29.0, 27.0, 27.0, 27.0, 25.0, 21.0, 20.0, 18.0, 15.0, 14.0, 13.0, 13.0, 13.0, 13.0, 11.0, 11.0, 11.0, 10.0, 6.0, 3.0, 3.0, -2.0, -4.0, -7.0, -8.0, -11.0]","[1.0, 1.0, 2.0, 3.0, 2.0, 0.0, 0.0, 2.0, 4.0, 1.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 4.0, 3.0, 0.0, 5.0, 2.0, 3.0, 1.0, 3.0, 4.0]",1.7,14.5,7 days
412,3/3/20,85,"[2.0, 2.0, 2.0, 2.0, 83.0, 81.0, 76.0, 75.0, 72.0, 66.0, 65.0, 65.0, 57.0, 49.0, 43.0, 42.0, 40.0, 38.0, 36.0, 35.0, 35.0, 33.0, 29.0, 24.0, 20.0, 18.0, 16.0, 13.0, 12.0, 7.0]","[0.0, 0.0, 0.0, 4.0, 2.0, 5.0, 1.0, 3.0, 6.0, 1.0, 0.0, 8.0, 8.0, 6.0, 1.0, 2.0, 2.0, 2.0, 1.0, 0.0, 2.0, 4.0, 5.0, 4.0, 2.0, 2.0, 3.0, 1.0, 5.0, 5.0]",2.833333333,37.93333333,9 days
413,3/14/20,7,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -9.0, -13.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -17.0, -19.0, -24.0, -34.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 12.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 10.0, 12.0]",1.892857143,-8.892857143,12 days
414,3/20/20,43,"[18, 18.0, 16.0, 12.0, 12.0, 55.0, 55.0, 55.0, 51.0, 51.0, 41.0, 39.0, 31.0, 29.0]","[0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 10.0, 2.0, 8.0, 2.0, 7.0]",2.785714286,34.5,4 days
415,3/27/20,69,"[12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.0, 67.0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0]",1.066666667,9.866666667,12 days
416,2/28/20,95,"[95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 91.0, 67.0, 50.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 38.0, 22.0, 12.0, -3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 24.0, 17.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 10.0, 15.0, 4.0]",3.4,60.83333333,9 days
417,3/7/20,48,"[17.0, 16.0, 16.0, 16.0, 14.0, 12.0, 11.0, 10.0, 56.0, 54.0, 49.0, 46.0, 44.0, 41.0, 39.0, 36.0, 35.0, 35.0, 33.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 30.0, 30.0, 29.0, 25.0]","[1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 5.0, 3.0, 2.0, 3.0, 2.0, 3.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 4.0, 3.0]",1.433333333,30.4,13 days
418,3/8/20,66,"[0, 0.0, -2.0, -2.0, -2.0, -6.0, -11.0, 46.0, 44.0, 44.0, 43.0, 43.0, 42.0, 42.0, 42.0, 42.0, 41.0, 38.0, 38.0, 38.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]","[0.0, 2.0, 0.0, 0.0, 4.0, 5.0, 9.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.107142857,28.85714286,6 days
419,3/28/20,81,"[1, 1.0, 1.0, 0.0, 0.0, -2.0, -4.0, -9.0, -12.0, 67.0]","[0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 5.0, 3.0, 2.0, 1.0]",1.6,4.3,8 days
420,3/17/20,27,"[17, 6.0, 1.0, -2.0, -2.0, -5.0, -5.0, -5.0, -7.0, 19.0, 17.0, 14.0, 11.0, 4.0, -2.0, -4.0, -8.0, -11.0, -16.0, -19.0, -23.0]","[11.0, 5.0, 3.0, 0.0, 3.0, 0.0, 0.0, 2.0, 1.0, 2.0, 3.0, 3.0, 7.0, 6.0, 2.0, 4.0, 3.0, 5.0, 3.0, 4.0, 6.0]",3.476190476,-0.952380952,8 days
421,3/16/20,23,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 17.0, 17.0, 14.0, 14.0, 14.0, 11.0, 8.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.857142857,6.523809524,7 days
422,3/24/20,73,"[2, 2.0, 2.0, 2.0, 2.0, -3.0, -3.0, -3.0, -3.0, 67.0, 52.0, 52.0, 41.0, 32.0]","[0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 3.0, 15.0, 0.0, 11.0, 9.0, 6.0]",3.5,17.28571429,8 days
423,3/25/20,176,"[0, -4.0, -4.0, -5.0, 171.0, 171.0, 168.0, 168.0]","[4.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.0]",1.125,83.125,3 days
424,3/27/20,173,"[48, 46.0, 46.0, 45.0, 43.0, 43.0, 216.0, 213.0]","[2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 3.0, 0.0]",1,87.5,5 days
425,3/24/20,28,"[21, 18.0, 17.0, 14.0, 14.0, 13.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0, 5.0, 33.0, 27.0, 25.0, 23.0, 20.0]","[3.0, 1.0, 3.0, 0.0, 1.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 6.0, 2.0, 2.0, 3.0, 2.0]",1.476190476,14.33333333,15 days
426,3/9/20,12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 12.0, 12.0, 12.0, 8.0, 5.0, -1.0, -3.0, -8.0, -13.0, -20.0, -29.0, -33.0, -34.0, -35.0, -36.0, -37.0, -37.0, -37.0, -37.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 3.0, 6.0, 2.0, 5.0, 5.0, 7.0, 9.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",1.633333333,-9.966666667,15 days
427,3/22/20,44,"[15, 11.0, 7.0, 7.0, 5.0, 5.0, 5.0, 5.0, 47.0, 47.0, 45.0, 39.0, 31.0, 25.0, 13.0]","[4.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 6.0, 8.0, 6.0, 12.0, 4.0]",3.333333333,20.46666667,7 days
428,3/14/20,60,"[0, 0.0, 0.0, -2.0, -3.0, -3.0, -3.0, -5.0, -5.0, 54.0, 54.0, 53.0]","[0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0]",0.636363636,11.66666667,8 days
429,2/27/20,24,"[29.0, 29.0, 29.0, 29.0, 29.0, 27.0, 22.0, 12.0, 4.0, 3.0, 2.0, 2.0, -2.0, -3.0, -5.0, -8.0, -14.0, -14.0, -14.0, -16.0, -18.0, -19.0, -21.0, -25.0, -31.0, -31.0, -31.0, -31.0, -34.0, -35.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 10.0, 8.0, 1.0, 1.0, 0.0, 4.0, 1.0, 2.0, 3.0, 6.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 4.0, 6.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0]",2.2,-4.5,1 days
430,3/11/20,7,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, -3.0, -13.0, -21.0, -31.0, -31.0, -31.0, -31.0, -33.0, -33.0, -33.0, -33.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 8.0, 10.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]",1.538461538,-9.384615385,7 days
431,3/10/20,38,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 38.0, 38.0, 38.0, 38.0, 36.0, 30.0, 26.0, 22.0, 17.0, 10.0, 2.0, 0.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 4.0, 4.0, 5.0, 7.0, 8.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.538461538,12.34615385,6 days
432,2/25/20,34,"[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 24.0, 14.0, 0.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3,13.66666667,6 days
433,2/20/20,72,"[95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 90.0, 90.0, 82.0, 65.0, 65.0, 64.0, 61.0, 56.0, 53.0, 53.0, 52.0, 49.0, 38.0, 37.0, 26.0, 15.0, 14.0, 9.0, 9.0, 0.0, -10.0, -14.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 8.0, 17.0, 0.0, 1.0, 3.0, 5.0, 3.0, 0.0, 1.0, 3.0, 11.0, 1.0, 11.0, 11.0, 1.0, 5.0, 0.0, 9.0, 10.0, 4.0, 2.0]",3.7,55.46666667,4 days
434,3/10/20,64,"[20, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 15.0, 79.0, 78.0, 78.0, 75.0, 74.0, 74.0, 74.0, 74.0, 74.0, 73.0, 70.0, 70.0, 68.0, 68.0, 68.0, 67.0, 67.0, 66.0, 66.0]","[3.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 5.0]",0.821428571,53.89285714,8 days
435,3/11/20,34,"[0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 30.0, 25.0, 24.0, 23.0, 21.0, 20.0, 18.0, 17.0, 13.0, 11.0, 7.0, 3.0, 2.0, 1.0, 0.0, -22.0, -24.0, -26.0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 4.0, 2.0, 4.0, 4.0, 1.0, 1.0, 1.0, 22.0, 2.0, 2.0, 1.0]",2.178571429,4.857142857,9 days
436,3/2/20,21,"[8.0, 7.0, 7.0, 28.0, 28.0, 28.0, 27.0, 26.0, 21.0, 18.0, 15.0, 14.0, 11.0, 9.0, 5.0, 2.0, 0.0, -4.0, -11.0, -14.0, -15.0, -17.0, -23.0, -30.0, -36.0, -39.0, -39.0, -41.0, -46.0, -51.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 5.0, 3.0, 3.0, 1.0, 3.0, 2.0, 4.0, 3.0, 2.0, 4.0, 7.0, 3.0, 1.0, 2.0, 6.0, 7.0, 6.0, 3.0, 0.0, 2.0, 5.0, 5.0, 6.0]",2.866666667,-3.733333333,14 days
437,3/5/20,21,"[12.0, 11.0, 9.0, 7.0, 7.0, 6.0, 27.0, 22.0, 20.0, 18.0, 18.0, 17.0, 16.0, 16.0, 15.0, 13.0, 9.0, 7.0, 7.0, -2.0, -5.0, -16.0, -19.0, -25.0, -27.0, -27.0, -30.0, -36.0, -41.0, -47.0]","[1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 4.0, 2.0, 0.0, 9.0, 3.0, 11.0, 3.0, 6.0, 2.0, 0.0, 3.0, 6.0, 5.0, 6.0, 2.0]",2.733333333,-0.6,7 days
438,3/19/20,2,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.0, -3.0, -4.0, -2.0, -6.0, -6.0, -6.0, -8.0, -8.0, -8.0, -8.0, -10.0, -10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]",0.571428571,-3.904761905,10 days
439,3/2/20,53,"[30.0, 25.0, 24.0, 74.0, 70.0, 68.0, 64.0, 63.0, 62.0, 60.0, 60.0, 60.0, 60.0, 56.0, 54.0, 54.0, 54.0, 52.0, 52.0, 51.0, 47.0, 44.0, 43.0, 37.0, 37.0, 35.0, 32.0, 24.0, 21.0, 18.0]","[5.0, 1.0, 3.0, 4.0, 2.0, 4.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 4.0, 3.0, 1.0, 6.0, 0.0, 2.0, 3.0, 8.0, 3.0, 3.0, 0.0]",2.166666667,47.7,5 days
440,3/17/20,60,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 0.0, -3.0, -5.0, -6.0, -8.0, 48.0, 48.0, 45.0, 39.0, 37.0, 35.0, 34.0, 31.0, 29.0, 17.0, 17.0, 14.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 3.0, 2.0, 1.0, 2.0, 4.0, 0.0, 3.0, 6.0, 2.0, 2.0, 1.0, 3.0, 2.0, 12.0, 0.0, 3.0, 9.0]",1.966666667,14.03333333,30 days
441,2/23/20,136,"[101.0, 101.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 89.0, 87.0, 84.0, 80.0, 69.0, 68.0, 64.0, 55.0, 46.0, 45.0, 42.0, 35.0, 30.0, 25.0, 15.0, 10.0, -1.0, -7.0, -10.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 2.0, 3.0, 4.0, 11.0, 1.0, 4.0, 9.0, 9.0, 1.0, 3.0, 7.0, 5.0, 5.0, 10.0, 5.0, 11.0, 6.0, 3.0, 8.0]",3.966666667,64.26666667,11 days
442,3/11/20,16,"[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 3.0, 0.0, -9.0, -9.0, -9.0, -9.0, -9.0, -9.0, -9.0, -11.0, -11.0, -14.0, -17.0, -17.0, -24.0, -39.0, -40.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 3.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 3.0, 0.0, 7.0, 15.0, 1.0, 3.0]",2.034482759,-7.482758621,10 days
443,3/10/20,42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 42.0, 41.0, 41.0, 41.0, 41.0, 39.0, 39.0, 39.0, 36.0, 33.0, 31.0, 31.0, 29.0, 29.0, 28.0, 28.0, 26.0, 26.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 3.0, 3.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0]",0.566666667,22.06666667,11 days
444,3/22/20,93,"[0, 0.0, 0.0, 0.0, 0.0, 93.0, 92.0, 90.0, 87.0, 85.0, 82.0, 66.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 2.0, 3.0, 16.0, 8.0]",2.916666667,49.58333333,4 days
445,3/1/20,39,"[0.0, 0.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 37.0, 34.0, 34.0, 34.0, 34.0, 33.0, 31.0, 31.0, 28.0, 25.0, 22.0, 21.0, 20.0, 18.0, 17.0, 15.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 3.0, 3.0, 3.0, 1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 1.0]",0.833333333,29.26666667,11 days
446,2/24/20,53,"[53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 52.0, 50.0, 50.0, 43.0, 40.0, 40.0, 39.0, 39.0, 39.0, 38.0, 37.0, 35.0, 35.0, 35.0, 35.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 7.0, 3.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 4.0]",0.733333333,46.73333333,15 days
447,2/28/20,53,"[53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 50.0, 49.0, 49.0, 49.0, 47.0, 45.0, 45.0, 43.0, 43.0, 42.0, 41.0, 37.0, 36.0, 36.0, 36.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 4.0, 1.0, 0.0, 0.0, 5.0]",0.733333333,48.1,16 days
448,3/6/20,32,"[7.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 32.0, 31.0, 29.0, 28.0, 24.0, 23.0, 23.0, 23.0, 21.0, 19.0, 18.0, 16.0, 14.0, 13.0, 11.0, 9.0, 8.0, 4.0, 3.0, 0.0, 0.0, 0.0, -2.0]","[2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 4.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 4.0, 1.0, 3.0, 0.0, 0.0, 2.0, 1.0]",1.4,12.13333333,9 days
449,3/7/20,28,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 26.0, 25.0, 24.0, 23.0, 20.0, 18.0, 17.0, 15.0, 13.0, 12.0, 12.0, 11.0, 8.0, 7.0, 4.0, 3.0, 1.0, -1.0, -1.0, -3.0, -3.0, -3.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0]",1.1,7.7,10 days
450,3/19/20,25,"[3, 3.0, 3.0, 2.0, 27.0, 26.0, 26.0, 25.0, 25.0, 25.0, 25.0, 18.0, 17.0, 13.0]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 7.0, 1.0, 4.0, 3.0]",1.285714286,17,3 days
451,2/24/20,2,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -3.0, -3.0, -4.0, -4.0, -7.0, -8.0, -8.0, -8.0, -8.0, -11.0, -13.0, -14.0, -14.0, -14.0, -15.0, -15.0, -15.0, -18.0, -18.0, -18.0, -21.0, -22.0, -24.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0, 1.0, 2.0, 4.0]",0.9,-9.733333333,4 days
452,3/13/20,71,"[0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -3.0, -3.0, 68.0, 66.0, 65.0, 56.0, 56.0, 52.0, 51.0, 45.0, 44.0, 34.0, 31.0, 26.0, 22.0, 21.0, 9.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 1.0, 9.0, 0.0, 4.0, 1.0, 6.0, 1.0, 10.0, 3.0, 5.0, 4.0, 1.0, 12.0, 7.0, 0.0]",2.3,21.16666667,16 days
453,3/29/20,12,"[0, -1.0, -1.0, -4.0, -6.0, -6.0, -7.0, -9.0]","[1.0, 0.0, 3.0, 2.0, 0.0, 1.0, 2.0, 0.0]",1.125,-4.25,7 days
454,3/16/20,110,"[1, 1.0, 1.0, 1.0, 1.0, 110.0, 107.0, 102.0, 98.0, 91.0, 87.0, 72.0, 63.0, 58.0, 54.0, 37.0, 32.0, 29.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 5.0, 4.0, 7.0, 4.0, 15.0, 9.0, 5.0, 4.0, 17.0, 5.0, 3.0, 7.0]",4.944444444,52.5,4 days
